Date,Death
23-12-2020,8224
24-12-2020,8245
25-12-2020,8267
26-12-2020,8279
27-12-2020,8293
28-12-2020,8306
29-12-2020,8322
30-12-2020,8340
31-12-2020,8352
03-01-2021,8387
04-01-2021,8403
05-01-2021,8413
06-01-2021,8433
07-01-2021,8441
08-01-2021,8452
09-01-2021,8469
10-01-2021,8481
11-01-2021,8495
12-01-2021,8504
13-01-2021,8514
14-01-2021,8529
15-01-2021,8543
16-01-2021,8558
17-01-2021,8570
18-01-2021,8576
19-01-2021,8580
20-01-2021,8584
21-01-2021,8591
22-01-2021,8597
23-01-2021,8605
24-01-2021,8609
25-01-2021,8617
27-01-2021,8632
28-01-2021,8636
29-01-2021,8642
30-01-2021,8646
31-01-2021,8650
01-02-2021,8658
02-02-2021,8662
03-02-2021,8668
04-02-2021,8674
05-02-2021,8680
06-02-2021,8682
07-02-2021,8686
08-02-2021,8687
09-02-2021,8691
10-02-2021,8691
11-02-2021,8696
12-02-2021,8696
13-02-2021,8698
14-02-2021,8699
15-02-2021,8702
16-02-2021,8704
17-02-2021,8704
18-02-2021,8707
19-02-2021,8709
20-02-2021,8712
21-02-2021,8714
22-02-2021,8715
23-02-2021,8716
24-02-2021,8718
25-02-2021,8721
26-02-2021,8723
27-02-2021,8725
01-03-2021,8725
02-03-2021,8727
03-03-2021,8728
04-03-2021,8728
06-03-2021,8729
07-03-2021,8729
08-03-2021,8737
09-03-2021,8738
10-03-2021,8740
11-03-2021,8740
13-03-2021,8743
14-03-2021,8745
15-03-2021,8746
16-03-2021,8748
17-03-2021,8750
18-03-2021,8751
19-03-2021,8753
20-03-2021,8757
21-03-2021,8758
22-03-2021,8759
23-03-2021,8760
24-03-2021,8764
25-03-2021,8769
27-03-2021,8779
28-03-2021,8783
29-03-2021,8786
30-03-2021,8790
31-03-2021,8800
01-04-2021,8811
02-04-2021,8820
03-04-2021,8836
04-04-2021,8850
05-04-2021,8881
06-04-2021,8894
07-04-2021,8924
08-04-2021,8964
09-04-2021,9003
10-04-2021,9039
11-04-2021,9085
12-04-2021,9152
13-04-2021,9224
14-04-2021,9309
15-04-2021,9376
16-04-2021,9480
17-04-2021,9583
18-04-2021,9703
19-04-2021,9830
20-04-2021,9997
21-04-2021,10159
22-04-2021,10346
23-04-2021,10541
24-04-2021,10737
25-04-2021,10959
26-04-2021,11165
27-04-2021,11414
28-04-2021,11678
29-04-2021,11943
30-04-2021,12238
01-05-2021,12570
02-05-2021,12874
03-05-2021,13162
04-05-2021,13447
05-05-2021,13798
06-05-2021,14151
07-05-2021,14501
08-05-2021,14873
09-05-2021,15170
10-05-2021,15464
11-05-2021,15742
12-05-2021,16043
13-05-2021,16369
14-05-2021,16369
15-05-2021,16646
16-05-2021,17238
17-05-2021,17546
18-05-2021,17817
19-05-2021,18072
20-05-2021,18352
21-05-2021,18588
22-05-2021,18760
23-05-2021,18978
24-05-2021,19209
25-05-2021,19362
26-05-2021,19519
27-05-2021,19712
28-05-2021,19899
30-05-2021,20208
31-05-2021,20346
01-06-2021,20497
02-06-2021,20672
03-06-2021,20787
04-06-2021,20895
05-06-2021,21031
06-06-2021,21151
07-06-2021,21236
08-06-2021,21333
09-06-2021,21425
10-06-2021,21516
11-06-2021,21597
16-03-2020,0
17-03-2020,0
18-03-2020,0
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,0
18-04-2020,0
19-04-2020,0
20-04-2020,0
21-04-2020,0
22-04-2020,0
23-04-2020,0
24-04-2020,0
25-04-2020,0
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,0
04-05-2020,0
05-05-2020,1
06-05-2020,1
07-05-2020,1
08-05-2020,1
09-05-2020,1
10-05-2020,1
11-05-2020,1
12-05-2020,1
13-05-2020,1
14-05-2020,1
15-05-2020,1
16-05-2020,1
17-05-2020,1
18-05-2020,1
19-05-2020,1
20-05-2020,1
21-05-2020,1
22-05-2020,1
23-05-2020,1
24-05-2020,2
25-05-2020,3
26-05-2020,3
27-05-2020,4
28-05-2020,4
29-05-2020,4
30-05-2020,5
31-05-2020,5
01-06-2020,5
02-06-2020,6
03-06-2020,7
04-06-2020,8
05-06-2020,10
06-06-2020,11
07-06-2020,11
08-06-2020,13
09-06-2020,13
10-06-2020,13
11-06-2020,15
12-06-2020,15
13-06-2020,21
14-06-2020,23
15-06-2020,24
16-06-2020,24
17-06-2020,25
18-06-2020,26
19-06-2020,26
20-06-2020,26
21-06-2020,27
22-06-2020,27
23-06-2020,28
24-06-2020,30
25-06-2020,35
26-06-2020,36
27-06-2020,37
28-06-2020,37
29-06-2020,38
30-06-2020,39
01-07-2020,41
02-07-2020,41
03-07-2020,42
04-07-2020,42
05-07-2020,42
06-07-2020,42
07-07-2020,42
08-07-2020,43
09-07-2020,46
10-07-2020,46
11-07-2020,46
12-07-2020,46
13-07-2020,47
14-07-2020,49
15-07-2020,50
16-07-2020,50
17-07-2020,50
18-07-2020,51
19-07-2020,52
20-07-2020,52
21-07-2020,55
22-07-2020,55
23-07-2020,57
24-07-2020,60
25-07-2020,60
26-07-2020,63
27-07-2020,63
28-07-2020,66
29-07-2020,70
30-07-2020,72
31-07-2020,76
01-08-2020,80
02-08-2020,83
03-08-2020,86
04-08-2020,90
05-08-2020,95
06-08-2020,98
07-08-2020,98
08-08-2020,112
09-08-2020,117
10-08-2020,125
11-08-2020,134
12-08-2020,136
13-08-2020,140
14-08-2020,143
15-08-2020,147
16-08-2020,151
17-08-2020,152
18-08-2020,158
19-08-2020,164
20-08-2020,178
21-08-2020,187
22-08-2020,192
23-08-2020,195
24-08-2020,200
25-08-2020,207
26-08-2020,213
27-08-2020,219
28-08-2020,228
29-08-2020,239
30-08-2020,250
31-08-2020,257
01-09-2020,269
02-09-2020,280
03-09-2020,291
04-09-2020,300
05-09-2020,312
06-09-2020,330
07-09-2020,341
08-09-2020,348
09-09-2020,360
10-09-2020,372
11-09-2020,377
12-09-2020,388
13-09-2020,402
14-09-2020,414
15-09-2020,429
16-09-2020,438
17-09-2020,447
18-09-2020,460
19-09-2020,464
20-09-2020,478
21-09-2020,491
22-09-2020,501
23-09-2020,512
24-09-2020,529
25-09-2020,542
26-09-2020,555
27-09-2020,566
28-09-2020,574
29-09-2020,580
30-09-2020,591
01-10-2020,611
02-10-2020,625
03-10-2020,636
04-10-2020,648
05-10-2020,652
06-10-2020,669
07-10-2020,677
08-10-2020,688
09-10-2020,702
10-10-2020,716
11-10-2020,734
12-10-2020,747
13-10-2020,762
14-10-2020,782
15-10-2020,796
16-10-2020,814
17-10-2020,829
18-10-2020,924
19-10-2020,927
20-10-2020,933
21-10-2020,946
22-10-2020,960
23-10-2020,968
24-10-2020,979
25-10-2020,984
26-10-2020,993
27-10-2020,1001
28-10-2020,1007
29-10-2020,1009
30-10-2020,1009
31-10-2020,1011
01-11-2020,1023
02-11-2020,1027
03-11-2020,1029
04-11-2020,1033
05-11-2020,1038
06-11-2020,1047
07-11-2020,1056
08-11-2020,1063
09-11-2020,1065
10-11-2020,1075
11-11-2020,1080
12-11-2020,1086
13-11-2020,1093
14-11-2020,1097
15-11-2020,1102
16-11-2020,1107
17-11-2020,1116
18-11-2020,1119
19-11-2020,1128
20-11-2020,1133
21-11-2020,1138
22-11-2020,1146
23-11-2020,1155
24-11-2020,1162
25-11-2020,1173
26-11-2020,1185
27-11-2020,1196
28-11-2020,1201
29-11-2020,1214
30-11-2020,1222
01-12-2020,1231
02-12-2020,1238
03-12-2020,1251
04-12-2020,1263
05-12-2020,1273
06-12-2020,1281
07-12-2020,1285
08-12-2020,1295
09-12-2020,1307
10-12-2020,1320
11-12-2020,1332
12-12-2020,1341
13-12-2020,1351
14-12-2020,1355
15-12-2020,1361
17-12-2020,1375
18-12-2020,1384
19-12-2020,1399
20-12-2020,1408
21-12-2020,1413
22-12-2020,1426
23-12-2020,1439
24-12-2020,1447
25-12-2020,1458
26-12-2020,1463
27-12-2020,1476
28-12-2020,1483
29-12-2020,1489
30-12-2020,1495
31-12-2020,1504
03-01-2021,1522
04-01-2021,1527
05-01-2021,1535
06-01-2021,1544
07-01-2021,1549
08-01-2021,1555
09-01-2021,1562
10-01-2021,1568
11-01-2021,1573
12-01-2021,1578
13-01-2021,1589
14-01-2021,1593
15-01-2021,1596
16-01-2021,1602
17-01-2021,1606
18-01-2021,1611
19-01-2021,1617
20-01-2021,1619
21-01-2021,1622
22-01-2021,1626
23-01-2021,1629
24-01-2021,1629
25-01-2021,1631
27-01-2021,1636
28-01-2021,1639
29-01-2021,1642
30-01-2021,1642
31-01-2021,1643
01-02-2021,1644
02-02-2021,1648
03-02-2021,1651
04-02-2021,1655
05-02-2021,1659
06-02-2021,1662
07-02-2021,1664
08-02-2021,1668
09-02-2021,1671
10-02-2021,1673
11-02-2021,1673
12-02-2021,1676
13-02-2021,1678
14-02-2021,1680
15-02-2021,1680
16-02-2021,1680
17-02-2021,1682
18-02-2021,1683
19-02-2021,1684
20-02-2021,1686
21-02-2021,1686
22-02-2021,1687
23-02-2021,1689
24-02-2021,1690
25-02-2021,1690
26-02-2021,1690
27-02-2021,1691
01-03-2021,1692
02-03-2021,1692
03-03-2021,1692
04-03-2021,1692
06-03-2021,1694
07-03-2021,1694
08-03-2021,1695
09-03-2021,1695
10-03-2021,1695
11-03-2021,1697
13-03-2021,1700
14-03-2021,1702
15-03-2021,1703
16-03-2021,1704
17-03-2021,1704
18-03-2021,1704
19-03-2021,1704
20-03-2021,1704
21-03-2021,1704
22-03-2021,1704
23-03-2021,1704
24-03-2021,1706
25-03-2021,1706
27-03-2021,1708
28-03-2021,1709
29-03-2021,1709
30-03-2021,1711
31-03-2021,1713
01-04-2021,1717
02-04-2021,1719
03-04-2021,1721
04-04-2021,1725
05-04-2021,1727
06-04-2021,1729
07-04-2021,1736
08-04-2021,1741
09-04-2021,1744
10-04-2021,1749
11-04-2021,1752
12-04-2021,1760
13-04-2021,1767
14-04-2021,1780
15-04-2021,1793
16-04-2021,1802
17-04-2021,1819
18-04-2021,1856
19-04-2021,1868
20-04-2021,1892
21-04-2021,1919
22-04-2021,1953
23-04-2021,1972
24-04-2021,2021
25-04-2021,2102
26-04-2021,2146
27-04-2021,2213
28-04-2021,2309
29-04-2021,2417
30-04-2021,2502
01-05-2021,2624
02-05-2021,2731
03-05-2021,2802
04-05-2021,2930
05-05-2021,3015
06-05-2021,3142
07-05-2021,3293
08-05-2021,3430
09-05-2021,3548
10-05-2021,3728
11-05-2021,3896
12-05-2021,4014
13-05-2021,4123
14-05-2021,4123
15-05-2021,4245
16-05-2021,4623
17-05-2021,4811
18-05-2021,5034
19-05-2021,5132
20-05-2021,5325
21-05-2021,5484
22-05-2021,5600
23-05-2021,5734
24-05-2021,5805
25-05-2021,5927
26-05-2021,6020
27-05-2021,6113
28-05-2021,6201
30-05-2021,6360
31-05-2021,6401
01-06-2021,6452
02-06-2021,6497
03-06-2021,6535
04-06-2021,6573
05-06-2021,6631
06-06-2021,6664
07-06-2021,6699
08-06-2021,6731
09-06-2021,6797
10-06-2021,6849
11-06-2021,6878
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,1
25-03-2020,1
26-03-2020,1
27-03-2020,1
28-03-2020,1
29-03-2020,1
30-03-2020,1
31-03-2020,2
01-04-2020,2
02-04-2020,3
03-04-2020,3
04-04-2020,3
05-04-2020,3
06-04-2020,3
07-04-2020,3
08-04-2020,5
09-04-2020,5
10-04-2020,5
11-04-2020,5
12-04-2020,5
13-04-2020,7
14-04-2020,7
15-04-2020,7
16-04-2020,7
17-04-2020,10
18-04-2020,10
19-04-2020,12
20-04-2020,12
21-04-2020,12
22-04-2020,15
23-04-2020,15
24-04-2020,15
25-04-2020,18
26-04-2020,18
27-04-2020,20
28-04-2020,20
29-04-2020,22
30-04-2020,22
01-05-2020,33
02-05-2020,33
03-05-2020,33
04-05-2020,35
05-05-2020,133
06-05-2020,140
07-05-2020,144
08-05-2020,151
09-05-2020,160
10-05-2020,171
11-05-2020,185
12-05-2020,190
13-05-2020,198
14-05-2020,207
15-05-2020,215
16-05-2020,225
17-05-2020,232
18-05-2020,238
19-05-2020,244
20-05-2020,250
21-05-2020,253
22-05-2020,259
23-05-2020,265
24-05-2020,269
25-05-2020,272
26-05-2020,278
27-05-2020,283
28-05-2020,289
29-05-2020,295
30-05-2020,302
31-05-2020,309
01-06-2020,317
02-06-2020,325
03-06-2020,335
04-06-2020,345
05-06-2020,355
06-06-2020,366
07-06-2020,383
08-06-2020,396
09-06-2020,405
10-06-2020,415
11-06-2020,432
12-06-2020,442
13-06-2020,451
14-06-2020,463
15-06-2020,475
16-06-2020,485
17-06-2020,495
18-06-2020,506
19-06-2020,518
20-06-2020,529
21-06-2020,540
22-06-2020,555
23-06-2020,569
24-06-2020,580
25-06-2020,591
26-06-2020,606
27-06-2020,616
28-06-2020,629
29-06-2020,639
30-06-2020,653
01-07-2020,668
02-07-2020,683
03-07-2020,699
04-07-2020,717
05-07-2020,736
06-07-2020,757
07-07-2020,779
08-07-2020,804
09-07-2020,827
10-07-2020,854
11-07-2020,880
12-07-2020,906
13-07-2020,932
14-07-2020,956
15-07-2020,980
16-07-2020,1000
17-07-2020,1023
18-07-2020,1049
19-07-2020,1076
20-07-2020,1112
21-07-2020,1147
22-07-2020,1182
23-07-2020,1221
24-07-2020,1255
25-07-2020,1290
26-07-2020,1332
27-07-2020,1372
28-07-2020,1411
29-07-2020,1449
30-07-2020,1490
31-07-2020,1536
01-08-2020,1581
02-08-2020,1629
03-08-2020,1678
04-08-2020,1731
05-08-2020,1785
06-08-2020,1846
07-08-2020,1902
08-08-2020,1954
09-08-2020,2005
10-08-2020,2059
11-08-2020,2100
12-08-2020,2149
13-08-2020,2203
14-08-2020,2259
15-08-2020,2319
16-08-2020,2377
17-08-2020,2428
18-08-2020,2473
19-08-2020,2528
20-08-2020,2581
21-08-2020,2634
22-08-2020,2689
23-08-2020,2737
24-08-2020,2794
25-08-2020,2851
26-08-2020,2909
27-08-2020,2964
28-08-2020,3017
29-08-2020,3073
30-08-2020,3126
31-08-2020,3176
01-09-2020,3228
02-09-2020,3283
03-09-2020,3339
04-09-2020,3394
05-09-2020,3452
06-09-2020,3510
07-09-2020,3562
08-09-2020,3620
09-09-2020,3677
10-09-2020,3730
11-09-2020,3771
12-09-2020,3828
13-09-2020,3887
14-09-2020,3945
15-09-2020,4003
16-09-2020,4062
17-09-2020,4123
18-09-2020,4183
19-09-2020,4242
20-09-2020,4298
21-09-2020,4359
22-09-2020,4421
23-09-2020,4483
24-09-2020,4544
25-09-2020,4606
26-09-2020,4665
27-09-2020,4721
28-09-2020,4781
29-09-2020,4837
30-09-2020,4899
01-10-2020,4958
02-10-2020,5017
03-10-2020,5070
04-10-2020,5132
05-10-2020,5194
06-10-2020,5255
07-10-2020,5318
08-10-2020,5376
09-10-2020,5439
10-10-2020,5501
11-10-2020,5563
12-10-2020,5622
13-10-2020,5682
14-10-2020,5744
15-10-2020,5808
16-10-2020,5870
17-10-2020,5931
18-10-2020,5992
19-10-2020,6056
20-10-2020,6119
21-10-2020,6180
22-10-2020,6244
23-10-2020,6308
24-10-2020,6368
25-10-2020,6427
26-10-2020,6487
27-10-2020,6546
28-10-2020,6604
29-10-2020,6664
30-10-2020,6725
31-10-2020,6784
01-11-2020,6841
02-11-2020,6900
03-11-2020,6957
04-11-2020,7013
05-11-2020,7068
06-11-2020,7122
07-11-2020,7177
08-11-2020,7235
09-11-2020,7294
10-11-2020,7350
11-11-2020,7403
12-11-2020,7452
13-11-2020,7506
14-11-2020,7557
15-11-2020,7610
16-11-2020,7661
17-11-2020,7714
18-11-2020,7766
19-11-2020,7820
20-11-2020,7873
21-11-2020,7923
22-11-2020,7976
23-11-2020,8025
24-11-2020,8072
25-11-2020,8121
26-11-2020,8172
27-11-2020,8224
28-11-2020,8270
29-11-2020,8322
30-11-2020,8376
01-12-2020,8424
02-12-2020,8476
03-12-2020,8527
04-12-2020,8576
05-12-2020,8628
06-12-2020,8677
07-12-2020,8723
08-12-2020,8771
09-12-2020,8820
10-12-2020,8867
11-12-2020,8916
12-12-2020,8966
13-12-2020,9010
14-12-2020,9057
15-12-2020,9100
17-12-2020,9191
18-12-2020,9235
19-12-2020,9277
20-12-2020,9320
21-12-2020,9360
22-12-2020,9401
23-12-2020,9439
24-12-2020,9473
25-12-2020,9505
26-12-2020,9536
27-12-2020,9569
28-12-2020,9598
29-12-2020,9625
30-12-2020,9655
31-12-2020,9683
03-01-2021,9766
04-01-2021,9792
05-01-2021,9817
06-01-2021,9841
07-01-2021,9863
08-01-2021,9881
09-01-2021,9902
10-01-2021,9922
11-01-2021,9941
12-01-2021,9957
13-01-2021,9975
14-01-2021,9993
15-01-2021,10010
16-01-2021,10026
17-01-2021,10041
18-01-2021,10053
19-01-2021,10063
20-01-2021,10074
21-01-2021,10080
22-01-2021,10089
23-01-2021,10097
24-01-2021,10107
25-01-2021,10115
27-01-2021,10131
28-01-2021,10139
29-01-2021,10148
30-01-2021,10155
31-01-2021,10164
01-02-2021,10173
02-02-2021,10179
03-02-2021,10188
04-02-2021,10195
05-02-2021,10199
06-02-2021,10201
07-02-2021,10202
08-02-2021,10207
09-02-2021,10209
10-02-2021,10215
11-02-2021,10220
12-02-2021,10225
13-02-2021,10229
14-02-2021,10230
15-02-2021,10232
16-02-2021,10233
17-02-2021,10235
18-02-2021,10237
19-02-2021,10239
20-02-2021,10242
21-02-2021,10246
22-02-2021,10249
23-02-2021,10251
24-02-2021,10253
25-02-2021,10256
26-02-2021,10260
27-02-2021,10263
01-03-2021,10268
02-03-2021,10268
03-03-2021,10270
04-03-2021,10272
06-03-2021,10275
07-03-2021,10277
08-03-2021,10278
09-03-2021,10280
10-03-2021,10281
11-03-2021,10283
13-03-2021,10287
14-03-2021,10288
15-03-2021,10292
16-03-2021,10295
17-03-2021,10297
18-03-2021,10298
19-03-2021,10300
20-03-2021,10301
21-03-2021,10303
22-03-2021,10306
23-03-2021,10308
24-03-2021,10310
25-03-2021,10312
27-03-2021,10320
28-03-2021,10322
29-03-2021,10324
30-03-2021,10325
31-03-2021,10327
01-04-2021,10329
02-04-2021,10331
03-04-2021,10335
04-04-2021,10340
05-04-2021,10344
06-04-2021,10348
07-04-2021,10355
08-04-2021,10363
09-04-2021,10370
10-04-2021,10378
11-04-2021,10390
12-04-2021,10400
13-04-2021,10414
14-04-2021,10434
15-04-2021,10458
16-04-2021,10480
17-04-2021,10506
18-04-2021,10540
19-04-2021,10568
20-04-2021,10606
21-04-2021,10652
22-04-2021,10710
23-04-2021,10766
24-04-2021,10825
25-04-2021,10884
26-04-2021,10941
27-04-2021,11009
28-04-2021,11082
29-04-2021,11159
30-04-2021,11248
01-05-2021,11344
02-05-2021,11447
03-05-2021,11539
04-05-2021,11637
05-05-2021,11744
06-05-2021,11847
07-05-2021,11964
08-05-2021,12076
09-05-2021,12203
10-05-2021,12327
11-05-2021,12461
12-05-2021,12593
13-05-2021,12728
14-05-2021,12728
15-05-2021,12857
16-05-2021,13137
17-05-2021,13284
18-05-2021,13431
19-05-2021,13576
20-05-2021,13733
21-05-2021,13895
22-05-2021,14054
23-05-2021,14208
24-05-2021,14364
25-05-2021,14517
26-05-2021,14674
27-05-2021,14827
28-05-2021,14975
30-05-2021,15268
31-05-2021,15410
01-06-2021,15541
02-06-2021,15678
03-06-2021,15813
04-06-2021,15921
05-06-2021,16034
06-06-2021,16152
07-06-2021,16259
08-06-2021,16362
09-06-2021,16460
10-06-2021,16555
11-06-2021,16642
12-03-2020,4724
13-03-2020,5085
14-03-2020,5553
15-03-2020,6003
16-03-2020,6710
17-03-2020,7448
18-03-2020,8315
19-03-2020,9378
20-03-2020,10596
21-03-2020,11949
22-03-2020,13662
23-03-2020,15537
24-03-2020,17673
25-03-2020,19925
26-03-2020,22694
27-03-2020,25312
28-03-2020,28745
29-03-2020,32334
30-03-2020,35677
31-03-2020,39300
01-04-2020,43558
02-04-2020,48564
03-04-2020,53583
04-04-2020,60382
05-04-2020,66345
06-04-2020,71308
07-04-2020,76689
08-04-2020,83606
09-04-2020,90120
10-04-2020,97671
11-04-2020,104643
12-04-2020,111044
13-04-2020,116775
14-04-2020,122244
15-04-2020,128466
16-04-2020,136461
17-04-2020,148979
18-04-2020,155663
19-04-2020,162602
20-04-2020,167777
21-04-2020,173223
22-04-2020,179988
23-04-2020,186648
24-04-2020,192954
25-04-2020,198903
26-04-2020,205142
27-04-2020,209946
28-04-2020,214005
29-04-2020,219353
30-04-2020,225250
01-05-2020,231720
02-05-2020,237155
03-05-2020,245691
04-05-2020,248633
05-05-2020,250708
06-05-2020,254868
07-05-2020,261037
08-05-2020,266284
09-05-2020,272591
10-05-2020,277084
11-05-2020,281761
12-05-2020,285297
13-05-2020,289548
14-05-2020,294357
15-05-2020,299406
16-05-2020,304534
17-05-2020,309101
18-05-2020,313139
19-05-2020,316106
20-05-2020,319998
21-05-2020,324715
22-05-2020,329141
23-05-2020,333798
24-05-2020,338797
25-05-2020,342606
26-05-2020,345643
27-05-2020,349035
28-05-2020,353384
29-05-2020,358389
30-05-2020,363199
31-05-2020,367463
01-06-2020,371240
02-06-2020,374271
03-06-2020,377836
04-06-2020,382610
05-06-2020,387670
06-06-2020,393220
07-06-2020,397782
08-06-2020,401282
09-06-2020,404833
10-06-2020,408411
11-06-2020,413619
12-06-2020,418513
13-06-2020,423537
14-06-2020,427777
15-06-2020,431740
16-06-2020,435025
17-06-2020,440413
18-06-2020,445510
19-06-2020,450651
20-06-2020,455679
21-06-2020,460405
22-06-2020,464486
23-06-2020,468332
24-06-2020,472301
25-06-2020,477541
26-06-2020,482630
27-06-2020,489400
28-06-2020,493977
29-06-2020,498147
30-06-2020,502082
01-07-2020,506174
02-07-2020,510866
03-07-2020,515852
04-07-2020,520868
05-07-2020,526057
06-07-2020,530183
07-07-2020,533585
08-07-2020,537660
09-07-2020,543133
10-07-2020,548663
11-07-2020,553911
12-07-2020,559088
13-07-2020,564108
14-07-2020,567731
15-07-2020,571830
16-07-2020,577331
17-07-2020,582961
18-07-2020,589768
19-07-2020,595455
20-07-2020,600357
21-07-2020,604415
22-07-2020,608626
23-07-2020,615643
24-07-2020,625355
25-07-2020,631537
26-07-2020,637456
27-07-2020,642953
28-07-2020,647320
29-07-2020,652309
30-07-2020,658253
31-07-2020,665007
01-08-2020,671122
02-08-2020,677240
03-08-2020,683044
04-08-2020,687100
05-08-2020,692163
06-08-2020,698552
07-08-2020,705346
08-08-2020,711856
09-08-2020,718389
10-08-2020,724050
11-08-2020,728407
12-08-2020,733284
13-08-2020,740133
14-08-2020,746881
15-08-2020,756903
16-08-2020,763156
17-08-2020,768531
18-08-2020,772837
19-08-2020,777508
20-08-2020,783990
21-08-2020,790682
22-08-2020,796618
23-08-2020,802594
24-08-2020,808012
25-08-2020,812129
26-08-2020,816763
27-08-2020,823193
28-08-2020,829372
29-08-2020,835322
30-08-2020,840861
31-08-2020,846290
01-09-2020,850207
02-09-2020,854637
03-09-2020,860993
04-09-2020,867036
05-09-2020,872979
06-09-2020,878588
07-09-2020,887268
08-09-2020,893053
09-09-2020,896999
10-09-2020,901961
11-09-2020,908123
12-09-2020,914006
13-09-2020,919682
14-09-2020,924590
15-09-2020,928949
16-09-2020,933538
17-09-2020,939495
18-09-2020,945504
19-09-2020,950889
20-09-2020,956685
21-09-2020,961505
22-09-2020,965198
23-09-2020,969820
24-09-2020,975761
25-09-2020,982147
26-09-2020,987966
27-09-2020,993561
28-09-2020,998734
29-09-2020,1002638
30-09-2020,1007078
01-10-2020,1012957
02-10-2020,1019232
03-10-2020,1027940
04-10-2020,1033209
05-10-2020,1037809
06-10-2020,1042074
07-10-2020,1046612
08-10-2020,1052260
09-10-2020,1058611
10-10-2020,1067159
11-10-2020,1072980
12-10-2020,1077560
13-10-2020,1081827
14-10-2020,1086161
15-10-2020,1091521
16-10-2020,1097603
17-10-2020,1103809
18-10-2020,1110025
19-10-2020,1114796
20-10-2020,1119080
21-10-2020,1124470
22-10-2020,1131054
23-10-2020,1137680
24-10-2020,1144404
25-10-2020,1150652
26-10-2020,1156040
27-10-2020,1161161
28-10-2020,1167358
29-10-2020,1174604
30-10-2020,1181953
31-10-2020,1189431
01-11-2020,1196526
02-11-2020,1202746
03-11-2020,1208617
04-11-2020,1216176
05-11-2020,1224852
06-11-2020,1234066
07-11-2020,1243241
08-11-2020,1251310
09-11-2020,1258087
10-11-2020,1264929
11-11-2020,1273990
12-11-2020,1283938
13-11-2020,1293542
14-11-2020,1303563
15-11-2020,1312427
16-11-2020,1320946
17-11-2020,1328358
18-11-2020,1337993
19-11-2020,1348557
20-11-2020,1359394
21-11-2020,1371286
22-11-2020,1381123
23-11-2020,1389438
24-11-2020,1397646
25-11-2020,1407945
26-11-2020,1419571
27-11-2020,1431481
28-11-2020,1442873
29-11-2020,1452402
30-11-2020,1460611
01-12-2020,1468849
02-12-2020,1479257
03-12-2020,1491262
04-12-2020,1503794
05-12-2020,1516234
06-12-2020,1527036
07-12-2020,1536278
08-12-2020,1544373
09-12-2020,1554918
10-12-2020,1566562
11-12-2020,1579764
12-12-2020,1591964
13-12-2020,1603388
14-12-2020,1612605
15-12-2020,1621453
16-12-2020,1633248
17-12-2020,1645951
18-12-2020,1658907
19-12-2020,1672485
20-12-2020,1683544
21-12-2020,1693184
22-12-2020,1702387
23-12-2020,1714103
24-12-2020,1727377
25-12-2020,1739446
26-12-2020,1749930
27-12-2020,1757919
28-12-2020,1765431
29-12-2020,1774901
30-12-2020,1786886
31-12-2020,1801095
01-01-2021,1814938
02-01-2021,1825720
03-01-2021,1835537
04-01-2021,1843973
05-01-2021,1852977
06-01-2021,1864957
07-01-2021,1879232
08-01-2021,1893676
09-01-2021,1909381
10-01-2021,1922344
11-01-2021,1933824
12-01-2021,1944544
13-01-2021,1957238
14-01-2021,1973466
15-01-2021,1989192
16-01-2021,2004315
17-01-2021,2017773
18-01-2021,2029379
19-01-2021,2040023
20-01-2021,2053321
21-01-2021,2068215
22-01-2021,2084788
23-01-2021,2101121
24-01-2021,2115398
25-01-2021,2127253
26-01-2021,2137890
27-01-2021,2150922
28-01-2021,2167253
29-01-2021,2183121
30-01-2021,2198439
31-01-2021,2211762
01-02-2021,2222647
02-02-2021,2232233
03-02-2021,2247255
04-02-2021,2260259
05-02-2021,2275295
06-02-2021,2290787
07-02-2021,2302614
08-02-2021,2312278
