Date,Cured/Discharged
04-06-2020,1
05-06-2020,1
06-06-2020,1
07-06-2020,1
08-06-2020,1
09-06-2020,1
10-06-2020,1
11-06-2020,2
12-06-2020,4
13-06-2020,4
14-06-2020,4
15-06-2020,7
16-06-2020,7
17-06-2020,7
18-06-2020,7
19-06-2020,10
20-06-2020,11
21-06-2020,14
22-06-2020,15
23-06-2020,21
24-06-2020,22
25-06-2020,38
26-06-2020,38
27-06-2020,42
28-06-2020,54
29-06-2020,60
30-06-2020,61
01-07-2020,62
02-07-2020,66
03-07-2020,66
04-07-2020,75
05-07-2020,76
06-07-2020,78
07-07-2020,92
08-07-2020,105
09-07-2020,109
10-07-2020,120
11-07-2020,120
12-07-2020,125
13-07-2020,138
14-07-2020,145
15-07-2020,153
16-07-2020,153
17-07-2020,153
18-07-2020,175
19-07-2020,274
20-07-2020,282
21-07-2020,285
22-07-2020,303
23-07-2020,314
24-07-2020,334
25-07-2020,392
26-07-2020,428
27-07-2020,505
28-07-2020,574
29-07-2020,617
30-07-2020,677
31-07-2020,827
01-08-2020,918
02-08-2020,969
03-08-2020,996
04-08-2020,1063
05-08-2020,1105
06-08-2020,1210
07-08-2020,1245
08-08-2020,1326
09-08-2020,1430
10-08-2020,1482
11-08-2020,1592
12-08-2020,1634
13-08-2020,1659
14-08-2020,1718
15-08-2020,1750
16-08-2020,1771
17-08-2020,1808
18-08-2020,1893
19-08-2020,1949
20-08-2020,2022
21-08-2020,2093
22-08-2020,2125
23-08-2020,2228
24-08-2020,2297
25-08-2020,2427
26-08-2020,2508
27-08-2020,2563
28-08-2020,2621
29-08-2020,2709
30-08-2020,2754
31-08-2020,2822
01-09-2020,2885
02-09-2020,2979
03-09-2020,3075
04-09-2020,3167
05-09-2020,3280
06-09-2020,3381
07-09-2020,3472
08-09-2020,3596
09-09-2020,3723
10-09-2020,3906
11-09-2020,4005
12-09-2020,4126
13-09-2020,4253
14-09-2020,4379
15-09-2020,4531
16-09-2020,4658
17-09-2020,4787
18-09-2020,4967
19-09-2020,5106
20-09-2020,5280
21-09-2020,5408
22-09-2020,5643
23-09-2020,5778
24-09-2020,5903
25-09-2020,6071
26-09-2020,6230
27-09-2020,6397
28-09-2020,6495
29-09-2020,6592
30-09-2020,6743
01-10-2020,6890
02-10-2020,7049
03-10-2020,7183
04-10-2020,7388
05-10-2020,7577
06-10-2020,7775
07-10-2020,7965
08-10-2020,8396
09-10-2020,8679
10-10-2020,8877
11-10-2020,9035
12-10-2020,9232
13-10-2020,9403
14-10-2020,9573
15-10-2020,9694
16-10-2020,9889
17-10-2020,10071
18-10-2020,10315
19-10-2020,10552
20-10-2020,10780
21-10-2020,11035
22-10-2020,11199
23-10-2020,11407
24-10-2020,11613
25-10-2020,11781
26-10-2020,11951
27-10-2020,12182
28-10-2020,12297
29-10-2020,12480
30-10-2020,12623
31-10-2020,12777
01-11-2020,12959
02-11-2020,13073
03-11-2020,13238
04-11-2020,13367
05-11-2020,13472
06-11-2020,13580
07-11-2020,13679
08-11-2020,13785
09-11-2020,13881
10-11-2020,13966
11-11-2020,14051
12-11-2020,14126
13-11-2020,14214
14-11-2020,14319
15-11-2020,14421
16-11-2020,14500
17-11-2020,14588
18-11-2020,14644
19-11-2020,14715
20-11-2020,14800
21-11-2020,14870
22-11-2020,14937
23-11-2020,14972
24-11-2020,15036
25-11-2020,15091
26-11-2020,15157
27-11-2020,15229
28-11-2020,15270
29-11-2020,15323
30-11-2020,15364
01-12-2020,15411
02-12-2020,15456
03-12-2020,15488
04-12-2020,15525
05-12-2020,15561
06-12-2020,15581
07-12-2020,15605
08-12-2020,15653
09-12-2020,15690
10-12-2020,15697
11-12-2020,15739
12-12-2020,16163
13-12-2020,16185
14-12-2020,16206
15-12-2020,16243
17-12-2020,16278
18-12-2020,16290
19-12-2020,16322
20-12-2020,16333
21-12-2020,16350
22-12-2020,16369
23-12-2020,16379
24-12-2020,16401
25-12-2020,16438
26-12-2020,16454
27-12-2020,16477
28-12-2020,16503
29-12-2020,16521
30-12-2020,16538
31-12-2020,16549
03-01-2021,16576
04-01-2021,16583
05-01-2021,16598
06-01-2021,16609
07-01-2021,16609
08-01-2021,16622
09-01-2021,16631
10-01-2021,16647
11-01-2021,16650
12-01-2021,16658
13-01-2021,16665
14-01-2021,16669
15-01-2021,16674
16-01-2021,16682
17-01-2021,16690
18-01-2021,16697
19-01-2021,16699
20-01-2021,16707
21-01-2021,16713
22-01-2021,16722
23-01-2021,16724
24-01-2021,16725
25-01-2021,16745
27-01-2021,16751
28-01-2021,16753
29-01-2021,16756
30-01-2021,16758
31-01-2021,16758
01-02-2021,16759
02-02-2021,16762
03-02-2021,16762
04-02-2021,16764
05-02-2021,16765
06-02-2021,16765
07-02-2021,16767
08-02-2021,16767
09-02-2021,16770
10-02-2021,16771
11-02-2021,16771
12-02-2021,16771
13-02-2021,16771
14-02-2021,16772
15-02-2021,16773
16-02-2021,16774
17-02-2021,16774
18-02-2021,16774
19-02-2021,16775
20-02-2021,16775
21-02-2021,16775
22-02-2021,16775
23-02-2021,16775
24-02-2021,16776
25-02-2021,16776
26-02-2021,16777
27-02-2021,16777
01-03-2021,16780
02-03-2021,16780
03-03-2021,16780
04-03-2021,16780
06-03-2021,16780
07-03-2021,16780
08-03-2021,16780
09-03-2021,16780
10-03-2021,16780
11-03-2021,16780
13-03-2021,16780
14-03-2021,16781
15-03-2021,16781
16-03-2021,16783
17-03-2021,16783
18-03-2021,16783
19-03-2021,16783
20-03-2021,16783
21-03-2021,16783
22-03-2021,16783
23-03-2021,16784
24-03-2021,16784
25-03-2021,16785
27-03-2021,16785
28-03-2021,16785
29-03-2021,16785
30-03-2021,16785
31-03-2021,16785
01-04-2021,16785
02-04-2021,16785
03-04-2021,16785
04-04-2021,16785
05-04-2021,16785
06-04-2021,16785
07-04-2021,16786
08-04-2021,16788
09-04-2021,16788
10-04-2021,16789
11-04-2021,16790
12-04-2021,16790
13-04-2021,16791
14-04-2021,16791
15-04-2021,16792
16-04-2021,16798
17-04-2021,16800
18-04-2021,16806
19-04-2021,16809
20-04-2021,16820
21-04-2021,16835
22-04-2021,16851
23-04-2021,16860
24-04-2021,16921
25-04-2021,16940
26-04-2021,16968
27-04-2021,16993
28-04-2021,17021
29-04-2021,17038
30-04-2021,17085
01-05-2021,17134
02-05-2021,17190
03-05-2021,17273
04-05-2021,17363
05-05-2021,17501
06-05-2021,17577
07-05-2021,17717
08-05-2021,17849
09-05-2021,17984
10-05-2021,18172
11-05-2021,18351
12-05-2021,18583
13-05-2021,18691
14-05-2021,18691
15-05-2021,18871
16-05-2021,19293
17-05-2021,19461
18-05-2021,19675
19-05-2021,19977
20-05-2021,20125
21-05-2021,20339
22-05-2021,20545
23-05-2021,20836
24-05-2021,21096
25-05-2021,21344
26-05-2021,21575
27-05-2021,21765
28-05-2021,22019
30-05-2021,22746
31-05-2021,23052
01-06-2021,23402
02-06-2021,23754
03-06-2021,24083
04-06-2021,24420
05-06-2021,24835
06-06-2021,25237
07-06-2021,25618
08-06-2021,26131
09-06-2021,26569
10-06-2021,26848
11-06-2021,27150
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,0
14-04-2020,0
15-04-2020,0
16-04-2020,0
17-04-2020,5
18-04-2020,5
19-04-2020,12
20-04-2020,17
21-04-2020,19
22-04-2020,19
23-04-2020,19
24-04-2020,19
25-04-2020,19
26-04-2020,19
27-04-2020,27
28-04-2020,27
29-04-2020,27
30-04-2020,29
01-05-2020,29
02-05-2020,32
03-05-2020,32
04-05-2020,32
05-05-2020,32
06-05-2020,32
07-05-2020,32
08-05-2020,34
09-05-2020,34
10-05-2020,34
11-05-2020,34
12-05-2020,34
13-05-2020,39
14-05-2020,39
15-05-2020,39
16-05-2020,41
17-05-2020,41
18-05-2020,41
19-05-2020,41
20-05-2020,41
21-05-2020,48
22-05-2020,54
23-05-2020,54
24-05-2020,55
25-05-2020,55
26-05-2020,62
27-05-2020,62
28-05-2020,87
29-05-2020,104
30-05-2020,125
31-05-2020,163
01-06-2020,185
02-06-2020,277
03-06-2020,324
04-06-2020,413
05-06-2020,442
06-06-2020,498
07-06-2020,547
08-06-2020,615
09-06-2020,665
10-06-2020,1085
11-06-2020,1249
12-06-2020,1432
13-06-2020,1537
14-06-2020,1584
15-06-2020,1960
16-06-2020,2166
17-06-2020,2166
18-06-2020,2642
19-06-2020,2654
20-06-2020,3039
21-06-2020,3039
22-06-2020,3360
23-06-2020,3521
24-06-2020,3762
25-06-2020,3958
26-06-2020,4033
27-06-2020,4259
28-06-2020,4500
29-06-2020,5088
30-06-2020,5333
01-07-2020,5647
02-07-2020,5851
03-07-2020,6106
04-07-2020,6349
05-07-2020,6657
06-07-2020,7125
07-07-2020,7882
08-07-2020,8329
09-07-2020,8729
10-07-2020,8726
11-07-2020,9147
12-07-2020,9150
13-07-2020,10426
14-07-2020,10894
15-07-2020,11416
16-07-2020,12173
17-07-2020,12888
18-07-2020,14105
19-07-2020,15165
20-07-2020,16023
21-07-2020,17095
22-07-2020,18033
23-07-2020,18033
24-07-2020,20699
25-07-2020,21761
26-07-2020,23055
27-07-2020,24040
28-07-2020,25402
29-07-2020,26618
30-07-2020,27832
31-07-2020,29080
01-08-2020,30357
02-08-2020,31442
03-08-2020,32384
04-08-2020,33428
05-08-2020,34421
06-08-2020,35892
07-08-2020,37224
08-08-2020,38809
09-08-2020,40591
10-08-2020,42325
11-08-2020,43586
12-08-2020,45073
13-08-2020,47209
14-08-2020,49383
15-08-2020,51693
16-08-2020,53286
17-08-2020,55215
18-08-2020,56734
19-08-2020,58294
20-08-2020,60348
21-08-2020,63120
22-08-2020,65596
23-08-2020,67641
24-08-2020,70900
25-08-2020,73090
26-08-2020,74814
27-08-2020,76962
28-08-2020,79307
29-08-2020,81070
30-08-2020,82510
31-08-2020,83927
01-09-2020,85461
02-09-2020,86895
03-09-2020,88729
04-09-2020,90700
05-09-2020,92720
06-09-2020,95063
07-09-2020,96826
08-09-2020,99076
09-09-2020,101239
10-09-2020,103504
11-09-2020,105701
12-09-2020,108329
13-09-2020,110885
14-09-2020,113133
15-09-2020,115054
16-09-2020,116903
17-09-2020,119367
18-09-2020,121613
19-09-2020,123687
20-09-2020,125543
21-09-2020,127338
22-09-2020,129133
23-09-2020,130950
24-09-2020,132712
25-09-2020,135144
26-09-2020,136715
27-09-2020,138310
28-09-2020,139980
29-09-2020,142300
30-09-2020,144002
01-10-2020,145618
02-10-2020,147522
03-10-2020,148963
04-10-2020,150776
05-10-2020,152127
06-10-2020,153491
07-10-2020,155077
08-10-2020,157638
09-10-2020,159836
10-10-2020,161904
11-10-2020,163355
12-10-2020,164582
13-10-2020,166039
14-10-2020,167059
15-10-2020,168072
16-10-2020,169335
17-10-2020,170265
18-10-2020,171084
19-10-2020,171683
20-10-2020,173213
21-10-2020,174414
22-10-2020,176078
23-10-2020,177662
24-10-2020,179846
25-10-2020,182794
26-10-2020,185755
27-10-2020,188587
28-10-2020,191030
29-10-2020,192517
30-10-2020,193574
31-10-2020,194668
01-11-2020,196054
02-11-2020,196784
03-11-2020,197569
04-11-2020,198042
05-11-2020,198697
06-11-2020,199458
07-11-2020,200384
08-11-2020,200939
09-11-2020,201334
10-11-2020,201842
11-11-2020,202471
12-11-2020,203308
13-11-2020,204079
14-11-2020,204721
15-11-2020,205250
16-11-2020,205639
17-11-2020,206044
18-11-2020,206401
19-11-2020,206611
20-11-2020,206878
21-11-2020,207029
22-11-2020,207222
23-11-2020,207397
24-11-2020,207528
25-11-2020,207649
26-11-2020,207766
27-11-2020,207908
28-11-2020,208068
29-11-2020,208190
30-11-2020,208286
01-12-2020,208396
02-12-2020,208531
03-12-2020,208669
04-12-2020,208846
05-12-2020,208967
06-12-2020,209130
07-12-2020,209214
08-12-2020,209345
09-12-2020,209447
10-12-2020,209625
11-12-2020,209790
12-12-2020,209939
13-12-2020,210057
14-12-2020,210174
15-12-2020,210299
17-12-2020,210491
18-12-2020,210615
19-12-2020,210700
20-12-2020,210808
21-12-2020,210872
22-12-2020,210965
23-12-2020,211078
24-12-2020,211181
25-12-2020,211286
26-12-2020,211381
27-12-2020,211486
28-12-2020,211546
29-12-2020,211636
30-12-2020,211723
31-12-2020,211838
03-01-2021,212072
04-01-2021,212132
05-01-2021,212199
06-01-2021,212249
07-01-2021,212328
08-01-2021,212376
09-01-2021,212430
10-01-2021,212486
11-01-2021,212515
12-01-2021,212579
13-01-2021,212632
14-01-2021,212675
15-01-2021,212706
16-01-2021,212748
17-01-2021,212809
18-01-2021,212839
19-01-2021,212978
20-01-2021,213084
21-01-2021,213179
22-01-2021,213295
23-01-2021,213398
24-01-2021,213492
25-01-2021,213591
27-01-2021,213763
28-01-2021,213857
29-01-2021,213952
30-01-2021,214054
31-01-2021,214124
01-02-2021,214178
02-02-2021,214248
03-02-2021,214285
04-02-2021,214344
05-02-2021,214374
06-02-2021,214403
07-02-2021,214423
08-02-2021,214447
09-02-2021,214473
10-02-2021,214490
11-02-2021,214507
12-02-2021,214530
13-02-2021,214542
14-02-2021,214570
15-02-2021,214585
16-02-2021,214601
17-02-2021,214615
18-02-2021,214628
19-02-2021,214639
20-02-2021,214658
21-02-2021,214676
22-02-2021,214694
23-02-2021,214712
24-02-2021,214732
25-02-2021,214757
26-02-2021,214770
27-02-2021,214792
01-03-2021,214830
02-03-2021,214846
03-03-2021,214860
04-03-2021,214879
06-03-2021,214914
07-03-2021,214930
08-03-2021,214947
09-03-2021,214964
10-03-2021,214979
11-03-2021,214997
13-03-2021,215041
14-03-2021,215063
15-03-2021,215080
16-03-2021,215106
17-03-2021,215127
18-03-2021,215146
19-03-2021,215160
20-03-2021,215183
21-03-2021,215201
22-03-2021,215213
23-03-2021,215235
24-03-2021,215262
25-03-2021,215277
27-03-2021,215325
28-03-2021,215348
29-03-2021,215366
30-03-2021,215390
31-03-2021,215413
01-04-2021,215445
02-04-2021,215479
03-04-2021,215517
04-04-2021,215549
05-04-2021,215597
06-04-2021,215657
07-04-2021,215691
08-04-2021,215722
09-04-2021,215790
10-04-2021,215828
11-04-2021,215907
12-04-2021,215943
13-04-2021,216041
14-04-2021,216093
15-04-2021,216199
16-04-2021,216284
17-04-2021,216397
18-04-2021,216546
19-04-2021,216705
20-04-2021,217017
21-04-2021,217296
22-04-2021,217593
23-04-2021,217991
24-04-2021,218339
25-04-2021,218958
26-04-2021,219516
27-04-2021,220344
28-04-2021,221299
29-04-2021,222397
30-04-2021,224194
01-05-2021,226643
02-05-2021,228872
03-05-2021,231703
04-05-2021,234237
05-05-2021,237088
06-05-2021,240004
07-05-2021,242980
08-05-2021,246242
09-05-2021,249295
10-05-2021,253340
11-05-2021,257571
12-05-2021,261980
13-05-2021,265860
14-05-2021,265860
15-05-2021,270079
16-05-2021,277501
17-05-2021,281726
18-05-2021,286463
19-05-2021,290774
20-05-2021,294831
21-05-2021,297902
22-05-2021,302889
23-05-2021,307548
24-05-2021,313333
25-05-2021,318585
26-05-2021,323368
27-05-2021,329634
28-05-2021,334418
30-05-2021,344083
31-05-2021,349773
01-06-2021,354810
02-06-2021,359802
03-06-2021,364191
04-06-2021,368981
05-06-2021,373244
06-06-2021,376343
07-06-2021,380419
08-06-2021,385032
09-06-2021,388451
10-06-2021,392806
11-06-2021,397929
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,0
09-04-2020,0
10-04-2020,0
11-04-2020,0
12-04-2020,0
13-04-2020,19
14-04-2020,26
15-04-2020,29
16-04-2020,29
17-04-2020,37
18-04-2020,37
19-04-2020,37
20-04-2020,42
21-04-2020,42
22-04-2020,42
23-04-2020,46
24-04-2020,46
25-04-2020,46
26-04-2020,46
27-04-2020,56
28-04-2020,57
29-04-2020,64
30-04-2020,65
01-05-2020,82
02-05-2020,98
03-05-2020,107
04-05-2020,125
05-05-2020,130
06-05-2020,142
07-05-2020,188
08-05-2020,246
09-05-2020,297
10-05-2020,322
11-05-2020,365
12-05-2020,377
13-05-2020,383
14-05-2020,388
15-05-2020,411
16-05-2020,438
17-05-2020,453
18-05-2020,475
19-05-2020,494
20-05-2020,534
21-05-2020,571
22-05-2020,593
23-05-2020,629
24-05-2020,653
25-05-2020,702
26-05-2020,749
27-05-2020,900
28-05-2020,1083
29-05-2020,1211
30-05-2020,1211
31-05-2020,1618
01-06-2020,1710
02-06-2020,1900
03-06-2020,1946
04-06-2020,2077
05-06-2020,2210
06-06-2020,2225
07-06-2020,2425
08-06-2020,2480
09-06-2020,2499
10-06-2020,2864
11-06-2020,3071
12-06-2020,3266
13-06-2020,3587
14-06-2020,3956
15-06-2020,4170
16-06-2020,4409
17-06-2020,4644
18-06-2020,4926
19-06-2020,5056
20-06-2020,5098
21-06-2020,5529
22-06-2020,5580
23-06-2020,5781
24-06-2020,6104
25-06-2020,6113
26-06-2020,6441
27-06-2020,6762
28-06-2020,6843
29-06-2020,7118
30-06-2020,7390
01-07-2020,7687
02-07-2020,7946
03-07-2020,8020
04-07-2020,8214
05-07-2020,8686
06-07-2020,8765
07-07-2020,8997
08-07-2020,9284
09-07-2020,9554
10-07-2020,9816
11-07-2020,10109
12-07-2020,10685
13-07-2020,11498
14-07-2020,12317
15-07-2020,12849
16-07-2020,13462
17-07-2020,14018
18-07-2020,14621
19-07-2020,15536
20-07-2020,16308
21-07-2020,17433
22-07-2020,18515
23-07-2020,19646
24-07-2020,20769
25-07-2020,22343
26-07-2020,24053
27-07-2020,25815
28-07-2020,27530
29-07-2020,28856
30-07-2020,30320
31-07-2020,31350
01-08-2020,33358
02-08-2020,34994
03-08-2020,36389
04-08-2020,38228
05-08-2020,40348
06-08-2020,42414
07-08-2020,43537
08-08-2020,44482
09-08-2020,48243
10-08-2020,51158
11-08-2020,54088
12-08-2020,56709
13-08-2020,59786
14-08-2020,62284
15-08-2020,64930
16-08-2020,68510
17-08-2020,72324
18-08-2020,76452
19-08-2020,80330
20-08-2020,84404
21-08-2020,87660
22-08-2020,91552
23-08-2020,94858
24-08-2020,98325
25-08-2020,101292
26-08-2020,104301
27-08-2020,106361
28-08-2020,109175
29-08-2020,112452
30-08-2020,114772
31-08-2020,117124
01-09-2020,119540
02-09-2020,121560
03-09-2020,123794
04-09-2020,124976
05-09-2020,126371
06-09-2020,128503
07-09-2020,130485
08-09-2020,132145
09-09-2020,134391
10-09-2020,135791
11-09-2020,137544
12-09-2020,139458
13-09-2020,141499
14-09-2020,143350
15-09-2020,145560
16-09-2020,146980
17-09-2020,148656
18-09-2020,150040
19-09-2020,151750
20-09-2020,153298
21-09-2020,155155
22-09-2020,156242
23-09-2020,157454
24-09-2020,159022
25-09-2020,160178
26-09-2020,161874
27-09-2020,163432
28-09-2020,164987
29-09-2020,166276
30-09-2020,168025
01-10-2020,169732
02-10-2020,171048
03-10-2020,172449
04-10-2020,173932
05-10-2020,175458
06-10-2020,176995
07-10-2020,178395
08-10-2020,179732
09-10-2020,180696
10-10-2020,182121
11-10-2020,183390
12-10-2020,184541
13-10-2020,185911
14-10-2020,187059
15-10-2020,188380
16-10-2020,189186
17-10-2020,190425
18-10-2020,191619
19-10-2020,192783
20-10-2020,194005
21-10-2020,195046
22-10-2020,196240
23-10-2020,197208
24-10-2020,198532
25-10-2020,199757
26-10-2020,200918
27-10-2020,201942
28-10-2020,203174
29-10-2020,204178
30-10-2020,205108
31-10-2020,206346
01-11-2020,207480
02-11-2020,208644
03-11-2020,209582
04-11-2020,210672
05-11-2020,211398
06-11-2020,211872
07-11-2020,212452
08-11-2020,213513
09-11-2020,214207
10-11-2020,215263
11-11-2020,216097
12-11-2020,216940
13-11-2020,217594
14-11-2020,218313
15-11-2020,218689
16-11-2020,219263
17-11-2020,220007
18-11-2020,220668
19-11-2020,221272
20-11-2020,221924
21-11-2020,222420
22-11-2020,222879
23-11-2020,223484
24-11-2020,224073
25-11-2020,224715
26-11-2020,225077
27-11-2020,225602
28-11-2020,226267
29-11-2020,226939
30-11-2020,227456
01-12-2020,227987
02-12-2020,228316
03-12-2020,228797
04-12-2020,229249
05-12-2020,229883
06-12-2020,230630
07-12-2020,231248
08-12-2020,231884
09-12-2020,232563
10-12-2020,233298
11-12-2020,233766
12-12-2020,234383
13-12-2020,234958
14-12-2020,235528
15-12-2020,236247
17-12-2020,237267
18-12-2020,237770
19-12-2020,238316
20-12-2020,239109
21-12-2020,239693
22-12-2020,240219
23-12-2020,240716
24-12-2020,241031
25-12-2020,241546
26-12-2020,242068
27-12-2020,242767
28-12-2020,243461
29-12-2020,244076
30-12-2020,244599
31-12-2020,245156
03-01-2021,246389
04-01-2021,246979
05-01-2021,247484
06-01-2021,247929
07-01-2021,248410
08-01-2021,248762
09-01-2021,249198
10-01-2021,249709
11-01-2021,250088
12-01-2021,250439
13-01-2021,250632
14-01-2021,251027
15-01-2021,251278
16-01-2021,251632
17-01-2021,251975
18-01-2021,252331
19-01-2021,253007
20-01-2021,253289
21-01-2021,253569
22-01-2021,254023
23-01-2021,254359
24-01-2021,254563
25-01-2021,254991
27-01-2021,255174
28-01-2021,256014
29-01-2021,256679
30-01-2021,256857
31-01-2021,257021
01-02-2021,257169
02-02-2021,257306
03-02-2021,257474
04-02-2021,257618
05-02-2021,257702
06-02-2021,257914
07-02-2021,257971
08-02-2021,258221
09-02-2021,258771
10-02-2021,259074
11-02-2021,259234
12-02-2021,259347
13-02-2021,259433
14-02-2021,259513
15-02-2021,259591
16-02-2021,259670
17-02-2021,259748
18-02-2021,259830
19-02-2021,259898
20-02-2021,259973
21-02-2021,260030
22-02-2021,260088
23-02-2021,260147
24-02-2021,260218
25-02-2021,260310
26-02-2021,260401
27-02-2021,260493
01-03-2021,260594
02-03-2021,260645
03-03-2021,260687
04-03-2021,260737
06-03-2021,260821
07-03-2021,260849
08-03-2021,260899
09-03-2021,260942
10-03-2021,260975
11-03-2021,261013
13-03-2021,261064
14-03-2021,261092
15-03-2021,261136
16-03-2021,261171
17-03-2021,261200
18-03-2021,261240
19-03-2021,261304
20-03-2021,261362
21-03-2021,261413
22-03-2021,261487
23-03-2021,261537
24-03-2021,261583
25-03-2021,261648
27-03-2021,261839
28-03-2021,261917
29-03-2021,262036
30-03-2021,262133
31-03-2021,262238
01-04-2021,262371
02-04-2021,262529
03-04-2021,262733
04-04-2021,262988
05-04-2021,263233
06-04-2021,263582
07-04-2021,263849
08-04-2021,264402
09-04-2021,264730
10-04-2021,265048
11-04-2021,265870
12-04-2021,266923
13-04-2021,267559
14-04-2021,268606
15-04-2021,269795
16-04-2021,270550
17-04-2021,272403
18-04-2021,274207
19-04-2021,277667
20-04-2021,280286
21-04-2021,283863
22-04-2021,288637
23-04-2021,293945
24-04-2021,300012
25-04-2021,306753
26-04-2021,314286
27-04-2021,323514
28-04-2021,331418
29-04-2021,340236
30-04-2021,351162
01-05-2021,362356
02-05-2021,373261
03-05-2021,384955
04-05-2021,398558
05-05-2021,410484
06-05-2021,422210
07-05-2021,435574
08-05-2021,449063
09-05-2021,464025
10-05-2021,477389
11-05-2021,493189
12-05-2021,507041
13-05-2021,519306
14-05-2021,519306
15-05-2021,530314
16-05-2021,558785
17-05-2021,572987
18-05-2021,584203
19-05-2021,595377
20-05-2021,607420
21-05-2021,617397
22-05-2021,627548
23-05-2021,636224
24-05-2021,644335
25-05-2021,649835
26-05-2021,655850
27-05-2021,662491
28-05-2021,667506
30-05-2021,678036
31-05-2021,682166
01-06-2021,685362
02-06-2021,688462
03-06-2021,691234
04-06-2021,693472
05-06-2021,695562
06-06-2021,697229
07-06-2021,699028
08-06-2021,700224
09-06-2021,701234
10-06-2021,701234
11-06-2021,701234
19-03-2020,0
20-03-2020,0
21-03-2020,0
22-03-2020,0
23-03-2020,0
24-03-2020,0
25-03-2020,0
26-03-2020,0
27-03-2020,0
28-03-2020,0
29-03-2020,0
30-03-2020,0
31-03-2020,0
01-04-2020,0
02-04-2020,0
03-04-2020,0
04-04-2020,0
05-04-2020,0
06-04-2020,0
07-04-2020,0
08-04-2020,7
09-04-2020,7
10-04-2020,7
11-04-2020,7
12-04-2020,7
13-04-2020,7
14-04-2020,7
15-04-2020,7
16-04-2020,7
17-04-2020,9
18-04-2020,9
19-04-2020,10
20-04-2020,13
21-04-2020,13
22-04-2020,14
23-04-2020,14
24-04-2020,14
25-04-2020,14
26-04-2020,15
27-04-2020,17
28-04-2020,17
29-04-2020,17
30-04-2020,17
01-05-2020,17
02-05-2020,17
03-05-2020,17
04-05-2020,19
05-05-2020,21
06-05-2020,21
07-05-2020,21
08-05-2020,21
09-05-2020,21
10-05-2020,24
11-05-2020,24
12-05-2020,24
13-05-2020,28
14-05-2020,28
