Date,Active_Cases
05-05-2021,86639
06-05-2021,89244
07-05-2021,88614
08-05-2021,95423
09-05-2021,102486
10-05-2021,108913
11-05-2021,111223
12-05-2021,111366
13-05-2021,109928
14-05-2021,109928
15-05-2021,108116
16-05-2021,99970
17-05-2021,94652
18-05-2021,88983
19-05-2021,82967
20-05-2021,77607
21-05-2021,72725
22-05-2021,67625
23-05-2021,62053
24-05-2021,57766
25-05-2021,53653
26-05-2021,48634
27-05-2021,43265
28-05-2021,38327
30-05-2021,30899
31-05-2021,27256
01-06-2021,23390
02-06-2021,20303
03-06-2021,17136
04-06-2021,14186
05-06-2021,12889
06-06-2021,11344
07-06-2021,10103
08-06-2021,8860
09-06-2021,7983
10-06-2021,7071
11-06-2021,6325
12-03-2020,11
13-03-2020,11
14-03-2020,14
15-03-2020,31
16-03-2020,32
17-03-2020,38
18-03-2020,40
19-03-2020,44
20-03-2020,46
21-03-2020,51
22-03-2020,65
23-03-2020,72
24-03-2020,85
25-03-2020,87
26-03-2020,120
27-03-2020,111
28-03-2020,150
29-03-2020,155
30-03-2020,160
31-03-2020,168
01-04-2020,254
02-04-2020,280
03-04-2020,277
04-04-2020,362
05-04-2020,424
06-04-2020,603
07-04-2020,647
08-04-2020,875
09-04-2020,946
10-04-2020,1142
11-04-2020,1276
12-04-2020,1426
13-04-2020,1619
14-04-2020,1957
15-04-2020,2250
16-04-2020,2434
17-04-2020,2711
18-04-2020,2791
19-04-2020,3075
20-04-2020,3473
21-04-2020,3862
22-04-2020,4245
23-04-2020,4594
24-04-2020,5307
25-04-2020,5676
26-04-2020,6229
27-04-2020,6650
28-04-2020,6939
29-04-2020,7530
30-04-2020,7890
01-05-2020,8266
02-05-2020,9142
03-05-2020,9775
04-05-2020,10311
05-05-2020,11493
06-05-2020,12089
07-05-2020,13013
08-05-2020,13979
09-05-2020,14862
10-05-2020,15649
11-05-2020,17140
12-05-2020,17747
13-05-2020,18381
14-05-2020,19400
15-05-2020,20446
16-05-2020,21468
17-05-2020,22483
18-05-2020,24167
19-05-2020,25372
20-05-2020,26172
21-05-2020,27589
22-05-2020,28462
23-05-2020,30482
24-05-2020,32209
25-05-2020,33996
26-05-2020,35186
27-05-2020,36012
28-05-2020,37133
29-05-2020,38948
30-05-2020,33133
31-05-2020,34890
01-06-2020,36040
02-06-2020,37543
03-06-2020,38502
04-06-2020,39944
05-06-2020,41402
06-06-2020,42224
07-06-2020,42609
08-06-2020,43601
09-06-2020,44384
10-06-2020,44860
11-06-2020,46086
12-06-2020,47980
13-06-2020,49628
14-06-2020,51392
15-06-2020,53030
16-06-2020,50567
17-06-2020,50057
18-06-2020,51935
19-06-2020,53915
20-06-2020,55665
21-06-2020,58068
22-06-2020,60161
23-06-2020,61807
24-06-2020,62848
25-06-2020,62369
26-06-2020,63357
27-06-2020,65844
28-06-2020,67615
29-06-2020,70622
30-06-2020,73313
01-07-2020,75995
02-07-2020,79091
03-07-2020,77276
04-07-2020,79927
05-07-2020,83311
06-07-2020,86057
07-07-2020,87699
08-07-2020,89313
09-07-2020,91084
10-07-2020,93673
11-07-2020,95943
12-07-2020,99499
13-07-2020,103813
14-07-2020,105935
15-07-2020,107963
16-07-2020,112099
17-07-2020,114947
18-07-2020,120780
19-07-2020,123678
20-07-2020,129032
21-07-2020,131636
22-07-2020,132538
23-07-2020,137282
24-07-2020,140395
25-07-2020,144018
26-07-2020,145785
27-07-2020,148905
28-07-2020,147896
29-07-2020,144998
30-07-2020,146433
31-07-2020,148454
01-08-2020,150966
02-08-2020,149520
03-08-2020,148843
04-08-2020,147324
05-08-2020,142458
06-08-2020,146268
07-08-2020,146612
08-08-2020,145889
09-08-2020,147355
10-08-2020,145865
11-08-2020,148042
12-08-2020,148860
13-08-2020,147820
14-08-2020,150105
15-08-2020,151865
16-08-2020,156719
17-08-2020,158705
18-08-2020,155579
19-08-2020,156920
20-08-2020,160728
21-08-2020,162806
22-08-2020,164879
23-08-2020,169833
24-08-2020,171859
25-08-2020,168443
26-08-2020,166239
27-08-2020,173195
28-08-2020,178561
29-08-2020,181050
30-08-2020,185467
31-08-2020,193889
01-09-2020,194399
02-09-2020,198866
03-09-2020,202048
04-09-2020,205774
05-09-2020,211325
06-09-2020,221012
07-09-2020,236208
08-09-2020,237292
09-09-2020,243809
10-09-2020,253100
11-09-2020,261798
12-09-2020,271934
13-09-2020,280138
14-09-2020,290716
15-09-2020,291630
16-09-2020,292174
17-09-2020,297506
18-09-2020,302135
19-09-2020,301273
20-09-2020,297866
21-09-2020,291630
22-09-2020,275017
23-09-2020,272809
24-09-2020,273883
25-09-2020,275404
26-09-2020,273190
27-09-2020,269535
28-09-2020,273646
29-09-2020,265455
30-09-2020,260789
01-10-2020,259462
02-10-2020,259440
03-10-2020,261313
04-10-2020,258548
05-10-2020,255722
06-10-2020,252721
07-10-2020,247468
08-10-2020,244976
09-10-2020,242438
10-10-2020,236947
11-10-2020,221615
12-10-2020,221637
13-10-2020,212905
14-10-2020,205884
15-10-2020,196761
16-10-2020,192936
17-10-2020,190192
18-10-2020,185750
19-10-2020,183456
20-10-2020,174246
21-10-2020,174755
22-10-2020,159346
23-10-2020,150510
24-10-2020,144426
25-10-2020,140702
26-10-2020,141001
27-10-2020,134657
28-10-2020,132069
29-10-2020,130286
30-10-2020,128149
31-10-2020,125971
01-11-2020,124142
02-11-2020,125672
03-11-2020,119352
04-11-2020,117168
05-11-2020,113645
06-11-2020,107358
07-11-2020,103007
08-11-2020,100068
09-11-2020,97296
10-11-2020,100488
11-11-2020,93400
12-11-2020,89018
13-11-2020,85583
14-11-2020,85045
15-11-2020,86470
16-11-2020,85889
17-11-2020,85363
18-11-2020,82904
19-11-2020,81207
20-11-2020,80728
21-11-2020,79268
22-11-2020,80878
23-11-2020,82521
24-11-2020,82915
25-11-2020,84238
26-11-2020,85488
27-11-2020,87014
28-11-2020,89025
29-11-2020,90965
30-11-2020,92062
01-12-2020,91623
02-12-2020,90168
03-12-2020,89611
04-12-2020,86612
05-12-2020,84938
06-12-2020,83931
07-12-2020,81162
08-12-2020,76852
09-12-2020,74460
10-12-2020,74315
11-12-2020,73001
12-12-2020,74408
13-12-2020,74638
14-12-2020,75202
15-12-2020,73481
17-12-2020,68476
18-12-2020,64053
19-12-2020,61471
20-12-2020,62218
21-12-2020,63867
22-12-2020,60593
23-12-2020,59502
24-12-2020,55702
25-12-2020,56022
26-12-2020,57955
27-12-2020,59223
28-12-2020,60347
29-12-2020,58294
30-12-2020,55672
31-12-2020,54206
03-01-2021,54288
04-01-2021,55471
05-01-2021,49955
06-01-2021,50223
07-01-2021,51969
08-01-2021,52276
09-01-2021,53006
10-01-2021,54129
11-01-2021,55351
12-01-2021,53463
13-01-2021,53067
14-01-2021,53544
15-01-2021,53744
16-01-2021,53344
17-01-2021,53163
18-01-2021,53852
19-01-2021,51887
20-01-2021,49615
21-01-2021,47982
22-01-2021,46836
23-01-2021,46146
24-01-2021,45093
25-01-2021,46057
27-01-2021,45041
28-01-2021,44624
29-01-2021,44282
30-01-2021,44384
31-01-2021,45437
01-02-2021,46312
02-02-2021,44944
03-02-2021,42830
04-02-2021,38762
05-02-2021,36113
06-02-2021,35188
07-02-2021,36192
08-02-2021,37213
09-02-2021,35991
10-02-2021,35917
11-02-2021,36917
12-02-2021,31437
13-02-2021,32649
14-02-2021,34449
15-02-2021,37146
16-02-2021,37383
17-02-2021,38307
18-02-2021,39201
19-02-2021,42047
20-02-2021,45956
21-02-2021,49630
22-02-2021,54149
23-02-2021,54306
24-02-2021,54604
25-02-2021,60559
26-02-2021,65461
27-02-2021,68810
01-03-2021,78212
02-03-2021,78825
03-03-2021,80302
04-03-2021,83556
06-03-2021,90055
07-03-2021,94115
08-03-2021,99205
09-03-2021,98859
10-03-2021,96548
11-03-2021,100240
13-03-2021,111724
14-03-2021,119771
15-03-2021,127480
16-03-2021,131812
17-03-2021,140079
18-03-2021,154036
19-03-2021,167637
20-03-2021,178848
21-03-2021,192294
22-03-2021,211416
23-03-2021,216540
24-03-2021,231942
25-03-2021,248604
27-03-2021,283772
28-03-2021,304809
29-03-2021,327241
30-03-2021,337928
31-03-2021,341887
01-04-2021,357604
02-04-2021,367897
03-04-2021,391203
04-04-2021,402552
05-04-2021,431896
06-04-2021,452777
07-04-2021,473693
08-04-2021,502982
09-04-2021,522762
10-04-2021,536063
11-04-2021,538160
12-04-2021,567097
13-04-2021,566278
14-04-2021,594585
15-04-2021,613635
16-04-2021,621646
17-04-2021,639642
18-04-2021,649563
19-04-2021,672037
20-04-2021,678198
21-04-2021,685552
22-04-2021,697467
23-04-2021,701614
24-04-2021,693632
25-04-2021,696298
26-04-2021,700207
27-04-2021,676647
28-04-2021,674358
29-04-2021,675451
30-04-2021,672302
01-05-2021,664683
02-05-2021,665837
03-05-2021,670459
04-05-2021,659013
05-05-2021,644068
06-05-2021,643782
07-05-2021,641281
08-05-2021,657019
09-05-2021,630467
10-05-2021,618070
11-05-2021,593150
12-05-2021,561347
13-05-2021,548507
14-05-2021,548507
15-05-2021,535704
16-05-2021,496498
17-05-2021,470595
18-05-2021,448000
19-05-2021,422249
20-05-2021,404229
21-05-2021,385785
22-05-2021,369673
23-05-2021,354830
24-05-2021,351005
25-05-2021,330215
26-05-2021,317038
27-05-2021,317733
28-05-2021,303752
30-05-2021,279347
31-05-2021,274601
01-06-2021,256178
02-06-2021,233498
03-06-2021,218844
04-06-2021,207813
05-06-2021,199736
06-06-2021,190878
07-06-2021,188384
08-06-2021,177182
09-06-2021,170794
10-06-2021,164743
11-06-2021,163586
25-03-2020,1
26-03-2020,1
27-03-2020,1
28-03-2020,1
29-03-2020,1
30-03-2020,1
31-03-2020,1
01-04-2020,1
02-04-2020,1
03-04-2020,2
04-04-2020,2
05-04-2020,2
06-04-2020,2
07-04-2020,2
08-04-2020,2
09-04-2020,0
10-04-2020,1
11-04-2020,1
12-04-2020,1
13-04-2020,1
14-04-2020,1
15-04-2020,1
16-04-2020,1
17-04-2020,1
18-04-2020,1
19-04-2020,1
20-04-2020,1
21-04-2020,0
22-04-2020,0
23-04-2020,0
24-04-2020,0
25-04-2020,0
26-04-2020,0
27-04-2020,0
28-04-2020,0
29-04-2020,0
30-04-2020,0
01-05-2020,0
02-05-2020,0
03-05-2020,0
04-05-2020,0
05-05-2020,0
06-05-2020,0
07-05-2020,0
08-05-2020,0
09-05-2020,0
10-05-2020,0
11-05-2020,0
12-05-2020,0
13-05-2020,0
14-05-2020,0
15-05-2020,1
16-05-2020,1
17-05-2020,5
18-05-2020,5
19-05-2020,5
20-05-2020,7
21-05-2020,23
22-05-2020,23
23-05-2020,24
24-05-2020,25
25-05-2020,28
26-05-2020,35
27-05-2020,35
28-05-2020,40
29-05-2020,50
30-05-2020,51
31-05-2020,54
01-06-2020,60
02-06-2020,72
03-06-2020,75
04-06-2020,80
05-06-2020,86
06-06-2020,91
07-06-2020,105
08-06-2020,120
09-06-2020,214
10-06-2020,243
11-06-2020,248
12-06-2020,293
13-06-2020,308
14-06-2020,358
15-06-2020,367
16-06-2020,339
17-06-2020,341
18-06-2020,360
19-06-2020,407
20-06-2020,463
21-06-2020,545
22-06-2020,591
23-06-2020,648
24-06-2020,663
25-06-2020,642
26-06-2020,702
27-06-2020,682
28-06-2020,660
29-06-2020,730
30-06-2020,733
01-07-2020,681
02-07-2020,681
03-07-2020,662
04-07-2020,677
05-07-2020,658
06-07-2020,678
07-07-2020,656
08-07-2020,659
09-07-2020,642
10-07-2020,651
11-07-2020,750
12-07-2020,750
13-07-2020,713
14-07-2020,656
15-07-2020,702
16-07-2020,711
17-07-2020,635
18-07-2020,637
19-07-2020,709
20-07-2020,698
21-07-2020,618
22-07-2020,615
23-07-2020,632
24-07-2020,649
25-07-2020,655
26-07-2020,652
27-07-2020,681
28-07-2020,690
29-07-2020,705
30-07-2020,819
31-07-2020,829
01-08-2020,927
02-08-2020,1051
03-08-2020,1087
04-08-2020,1147
05-08-2020,1197
06-08-2020,1224
07-08-2020,1304
08-08-2020,1530
09-08-2020,1697
10-08-2020,1698
11-08-2020,1720
12-08-2020,1801
13-08-2020,1739
14-08-2020,1804
15-08-2020,1825
16-08-2020,1939
17-08-2020,1921
18-08-2020,1936
19-08-2020,1958
20-08-2020,1973
21-08-2020,1905
22-08-2020,1768
23-08-2020,1655
24-08-2020,1608
25-08-2020,1626
26-08-2020,1608
27-08-2020,1731
28-08-2020,1743
29-08-2020,1759
30-08-2020,1746
31-08-2020,1845
01-09-2020,1894
02-09-2020,1903
03-09-2020,1871
04-09-2020,1803
05-09-2020,1765
06-09-2020,1872
07-09-2020,1820
08-09-2020,1710
09-09-2020,1683
10-09-2020,1774
11-09-2020,1633
12-09-2020,1533
13-09-2020,1584
14-09-2020,1638
15-09-2020,1585
16-09-2020,1745
17-09-2020,1751
18-09-2020,1841
19-09-2020,1926
20-09-2020,1946
21-09-2020,2070
22-09-2020,2113
23-09-2020,2333
24-09-2020,2206
25-09-2020,2106
26-09-2020,2126
27-09-2020,2306
28-09-2020,2359
29-09-2020,2431
30-09-2020,2642
01-10-2020,2456
02-10-2020,2402
03-10-2020,2336
04-10-2020,2497
05-10-2020,2576
06-10-2020,2696
07-10-2020,2680
08-10-2020,2805
09-10-2020,2877
10-10-2020,2858
11-10-2020,2608
12-10-2020,2731
13-10-2020,2756
14-10-2020,2867
15-10-2020,3076
16-10-2020,3193
17-10-2020,3361
18-10-2020,3587
19-10-2020,3606
20-10-2020,3748
21-10-2020,3882
22-10-2020,3846
23-10-2020,4101
24-10-2020,4083
25-10-2020,4165
26-10-2020,4166
27-10-2020,4223
28-10-2020,4246
29-10-2020,4233
30-10-2020,4308
31-10-2020,4303
01-11-2020,3472
02-11-2020,3514
03-11-2020,3568
04-11-2020,3597
05-11-2020,3698
06-11-2020,3786
07-11-2020,3608
08-11-2020,3223
09-11-2020,3107
10-11-2020,3101
11-11-2020,3043
12-11-2020,3050
13-11-2020,3115
14-11-2020,3068
15-11-2020,3084
16-11-2020,3057
17-11-2020,2993
18-11-2020,2918
19-11-2020,2828
20-11-2020,2886
21-11-2020,2896
22-11-2020,2972
23-11-2020,3146
24-11-2020,3038
25-11-2020,3175
26-11-2020,3248
27-11-2020,3245
28-11-2020,3252
29-11-2020,3283
30-11-2020,3236
01-12-2020,3198
02-12-2020,3236
03-12-2020,3162
04-12-2020,3070
05-12-2020,2951
06-12-2020,2903
07-12-2020,2919
08-12-2020,2919
09-12-2020,2919
10-12-2020,2915
11-12-2020,2970
12-12-2020,2998
13-12-2020,3057
14-12-2020,3074
15-12-2020,2146
17-12-2020,1937
18-12-2020,1872
19-12-2020,1835
20-12-2020,1750
21-12-2020,1663
22-12-2020,1568
23-12-2020,1458
24-12-2020,1459
25-12-2020,1362
26-12-2020,1352
27-12-2020,1301
28-12-2020,1277
29-12-2020,1234
30-12-2020,1222
31-12-2020,1182
03-01-2021,1104
04-01-2021,1108
05-01-2021,1109
06-01-2021,442
07-01-2021,479
08-01-2021,490
09-01-2021,480
10-01-2021,515
11-01-2021,490
12-01-2021,477
13-01-2021,481
14-01-2021,469
15-01-2021,446
16-01-2021,436
17-01-2021,380
18-01-2021,343
19-01-2021,296
20-01-2021,235
21-01-2021,244
22-01-2021,220
23-01-2021,197
24-01-2021,196
25-01-2021,201
27-01-2021,171
28-01-2021,161
29-01-2021,153
30-01-2021,142
31-01-2021,136
01-02-2021,144
02-02-2021,139
03-02-2021,138
04-02-2021,111
05-02-2021,113
06-02-2021,113
07-02-2021,109
08-02-2021,99
09-02-2021,85
10-02-2021,77
11-02-2021,49
12-02-2021,53
13-02-2021,56
14-02-2021,66
15-02-2021,75
16-02-2021,76
17-02-2021,83
18-02-2021,91
19-02-2021,83
20-02-2021,85
21-02-2021,84
22-02-2021,80
23-02-2021,49
24-02-2021,36
25-02-2021,41
26-02-2021,40
27-02-2021,37
01-03-2021,33
02-03-2021,30
03-03-2021,33
04-03-2021,32
06-03-2021,33
07-03-2021,31
08-03-2021,28
09-03-2021,29
10-03-2021,30
11-03-2021,35
13-03-2021,30
14-03-2021,27
15-03-2021,26
16-03-2021,24
17-03-2021,24
18-03-2021,28
19-03-2021,28
20-03-2021,24
21-03-2021,28
22-03-2021,29
23-03-2021,33
24-03-2021,44
25-03-2021,53
27-03-2021,60
28-03-2021,58
29-03-2021,63
30-03-2021,67
31-03-2021,67
01-04-2021,70
02-04-2021,64
03-04-2021,57
04-04-2021,60
05-04-2021,61
06-04-2021,57
07-04-2021,63
08-04-2021,75
09-04-2021,87
10-04-2021,91
11-04-2021,101
12-04-2021,107
13-04-2021,103
14-04-2021,118
15-04-2021,133
16-04-2021,141
17-04-2021,165
18-04-2021,190
19-04-2021,255
20-04-2021,296
21-04-2021,385
22-04-2021,453
23-04-2021,513
24-04-2021,590
25-04-2021,705
26-04-2021,805
27-04-2021,910
28-04-2021,1032
29-04-2021,1230
30-04-2021,1225
01-05-2021,1417
02-05-2021,1652
03-05-2021,1823
04-05-2021,2071
05-05-2021,2391
06-05-2021,2657
07-05-2021,2991
08-05-2021,3506
09-05-2021,3851
10-05-2021,4280
11-05-2021,4604
12-05-2021,4981
13-05-2021,5272
14-05-2021,5272
15-05-2021,5569
16-05-2021,6215
17-05-2021,6477
18-05-2021,6338
19-05-2021,6605
20-05-2021,6817
21-05-2021,6904
22-05-2021,6298
23-05-2021,6390
24-05-2021,6534
25-05-2021,6444
26-05-2021,6785
27-05-2021,7243
28-05-2021,7462
30-05-2021,8030
31-05-2021,8482
01-06-2021,8791
02-06-2021,8942
03-06-2021,9035
04-06-2021,8863
05-06-2021,9048
06-06-2021,9016
07-06-2021,9184
08-06-2021,8984
09-06-2021,9141
10-06-2021,9307
11-06-2021,9359
15-04-2020,1
16-04-2020,6
17-04-2020,6
18-04-2020,8
19-04-2020,10
20-04-2020,10
21-04-2020,10
22-04-2020,11
23-04-2020,11
24-04-2020,11
25-04-2020,11
26-04-2020,11
27-04-2020,11
28-04-2020,11
29-04-2020,11
30-04-2020,11
01-05-2020,11
02-05-2020,11
03-05-2020,11
04-05-2020,11
05-05-2020,11
06-05-2020,1
07-05-2020,1
08-05-2020,1
09-05-2020,1
10-05-2020,2
11-05-2020,2
12-05-2020,2
13-05-2020,2
14-05-2020,2
15-05-2020,1
16-05-2020,1
17-05-2020,1
18-05-2020,1
19-05-2020,1
20-05-2020,0
21-05-2020,1
22-05-2020,1
23-05-2020,1
24-05-2020,1
25-05-2020,1
26-05-2020,1
27-05-2020,2
28-05-2020,7
29-05-2020,8
30-05-2020,14
31-05-2020,14
01-06-2020,14
02-06-2020,14
03-06-2020,14
04-06-2020,19
05-06-2020,19
06-06-2020,19
07-06-2020,19
08-06-2020,22
09-06-2020,22
10-06-2020,29
11-06-2020,30
12-06-2020,25
13-06-2020,21
14-06-2020,21
15-06-2020,18
16-06-2020,18
17-06-2020,18
18-06-2020,13
19-06-2020,13
20-06-2020,10
21-06-2020,10
22-06-2020,10
23-06-2020,6
24-06-2020,8
25-06-2020,3
26-06-2020,3
27-06-2020,4
28-06-2020,4
29-06-2020,4
30-06-2020,4
01-07-2020,9
02-07-2020,9
03-07-2020,13
04-07-2020,18
05-07-2020,18
06-07-2020,18
07-07-2020,36
08-07-2020,36
09-07-2020,36
10-07-2020,45
11-07-2020,139
12-07-2020,139
13-07-2020,238
14-07-2020,250
15-07-2020,250
16-07-2020,278
17-07-2020,309
18-07-2020,335
19-07-2020,350
20-07-2020,382
21-07-2020,396
22-07-2020,416
23-07-2020,433
24-07-2020,452
25-07-2020,496
26-07-2020,547
27-07-2020,562
28-07-2020,547
29-07-2020,580
30-07-2020,572
31-07-2020,588
01-08-2020,603
02-08-2020,599
03-08-2020,605
04-08-2020,633
05-08-2020,582
06-08-2020,594
07-08-2020,640
08-08-2020,590
09-08-2020,594
10-08-2020,566
11-08-2020,610
12-08-2020,621
13-08-2020,656
14-08-2020,640
15-08-2020,641
16-08-2020,690
17-08-2020,693
18-08-2020,733
19-08-2020,766
20-08-2020,806
21-08-2020,925
22-08-2020,963
23-08-2020,1035
24-08-2020,1133
25-08-2020,1179
26-08-2020,1178
27-08-2020,1168
28-08-2020,1222
29-08-2020,1272
30-08-2020,1238
31-08-2020,1284
01-09-2020,1196
02-09-2020,1193
03-09-2020,1186
04-09-2020,1220
05-09-2020,1252
06-09-2020,1374
07-09-2020,1433
08-09-2020,1457
09-09-2020,1343
10-09-2020,1355
11-09-2020,1434
12-09-2020,1534
13-09-2020,1570
14-09-2020,1623
15-09-2020,1686
16-09-2020,1818
17-09-2020,1902
18-09-2020,1983
19-09-2020,1976
20-09-2020,2038
21-09-2020,2111
22-09-2020,2169
23-09-2020,2047
24-09-2020,2060
25-09-2020,1977
26-09-2020,1772
27-09-2020,1515
28-09-2020,1480
29-09-2020,1448
30-09-2020,1476
01-10-2020,1615
02-10-2020,1750
03-10-2020,1755
04-10-2020,2083
05-10-2020,2209
06-10-2020,2217
07-10-2020,2371
08-10-2020,2411
09-10-2020,2369
10-10-2020,2424
11-10-2020,2437
12-10-2020,2478
13-10-2020,2434
14-10-2020,2367
15-10-2020,2339
16-10-2020,2445
17-10-2020,2493
18-10-2020,2295
19-10-2020,2151
20-10-2020,2069
21-10-2020,2020
22-10-2020,1870
23-10-2020,1661
24-10-2020,1631
25-10-2020,1574
26-10-2020,1605
27-10-2020,1514
28-10-2020,1411
29-10-2020,1364
30-10-2020,1326
31-10-2020,1170
01-11-2020,1019
02-11-2020,1055
03-11-2020,1009
04-11-2020,971
05-11-2020,959
06-11-2020,989
07-11-2020,984
08-11-2020,995
09-11-2020,1034
10-11-2020,1024
11-11-2020,961
12-11-2020,962
13-11-2020,1045
14-11-2020,1028
15-11-2020,1014
16-11-2020,971
17-11-2020,933
18-11-2020,734
19-11-2020,753
20-11-2020,801
21-11-2020,888
22-11-2020,925
23-11-2020,894
24-11-2020,895
25-11-2020,893
26-11-2020,915
27-11-2020,947
28-11-2020,917
29-11-2020,858
30-11-2020,768
01-12-2020,763
02-12-2020,669
03-12-2020,686
04-12-2020,648
05-12-2020,630
06-12-2020,654
07-12-2020,664
08-12-2020,621
09-12-2020,602
10-12-2020,534
11-12-2020,580
12-12-2020,594
13-12-2020,641
14-12-2020,730
15-12-2020,753
17-12-2020,687
18-12-2020,686
19-12-2020,586
20-12-2020,557
21-12-2020,499
22-12-2020,432
23-12-2020,430
24-12-2020,299
25-12-2020,283
26-12-2020,294
27-12-2020,248
28-12-2020,226
29-12-2020,199
30-12-2020,183
31-12-2020,184
03-01-2021,136
04-01-2021,135
05-01-2021,139
06-01-2021,149
07-01-2021,154
08-01-2021,138
09-01-2021,155
10-01-2021,163
11-01-2021,155
12-01-2021,151
13-01-2021,152
14-01-2021,160
15-01-2021,161
16-01-2021,161
17-01-2021,148
18-01-2021,148
19-01-2021,148
20-01-2021,133
21-01-2021,133
22-01-2021,129
23-01-2021,128
24-01-2021,122
25-01-2021,111
27-01-2021,98
28-01-2021,89
29-01-2021,90
30-01-2021,83
31-01-2021,74
01-02-2021,68
02-02-2021,62
03-02-2021,56
04-02-2021,52
05-02-2021,63
06-02-2021,81
07-02-2021,102
08-02-2021,137
09-02-2021,134
10-02-2021,137
11-02-2021,164
12-02-2021,166
13-02-2021,164
14-02-2021,166
15-02-2021,149
16-02-2021,128
17-02-2021,100
18-02-2021,78
19-02-2021,55
20-02-2021,38
21-02-2021,26
22-02-2021,22
23-02-2021,22
24-02-2021,20
25-02-2021,18
26-02-2021,20
27-02-2021,19
01-03-2021,17
02-03-2021,17
03-03-2021,15
04-03-2021,14
06-03-2021,14
07-03-2021,12
08-03-2021,13
09-03-2021,12
10-03-2021,14
11-03-2021,19
13-03-2021,20
14-03-2021,26
15-03-2021,29
16-03-2021,29
17-03-2021,31
18-03-2021,30
19-03-2021,32
20-03-2021,31
21-03-2021,28
22-03-2021,30
23-03-2021,29
24-03-2021,25
25-03-2021,22
27-03-2021,26
28-03-2021,26
29-03-2021,26
30-03-2021,26
31-03-2021,45
01-04-2021,49
02-04-2021,50
03-04-2021,64
04-04-2021,88
05-04-2021,102
06-04-2021,99
07-04-2021,104
08-04-2021,108
09-04-2021,131
10-04-2021,167
11-04-2021,202
12-04-2021,189
13-04-2021,193
14-04-2021,270
15-04-2021,363
16-04-2021,457
17-04-2021,565
18-04-2021,649
19-04-2021,680
20-04-2021,754
21-04-2021,857
22-04-2021,1021
23-04-2021,1133
24-04-2021,1238
25-04-2021,1244
26-04-2021,1388
27-04-2021,1403
28-04-2021,1456
29-04-2021,1475
30-04-2021,1531
01-05-2021,1592
02-05-2021,1659
03-05-2021,1821
04-05-2021,1884
05-05-2021,2019
06-05-2021,2135
07-05-2021,2351
08-05-2021,2466
09-05-2021,2678
10-05-2021,2899
11-05-2021,3062
12-05-2021,3297
13-05-2021,3381
14-05-2021,3381
15-05-2021,3726
16-05-2021,4338
17-05-2021,4534
18-05-2021,4915
19-05-2021,5332
20-05-2021,5769
21-05-2021,6477
22-05-2021,6861
23-05-2021,7454
24-05-2021,7680
25-05-2021,7788
26-05-2021,7971
27-05-2021,8055
28-05-2021,8255
30-05-2021,7741
31-05-2021,7496
01-06-2021,6913
02-06-2021,6606
03-06-2021,6403
04-06-2021,6352
05-06-2021,6110
06-06-2021,5797
07-06-2021,5583
08-06-2021,5327
09-06-2021,4924
10-06-2021,4849
11-06-2021,5015
26-03-2020,1
27-03-2020,1
28-03-2020,1
29-03-2020,1
30-03-2020,1
31-03-2020,1
01-04-2020,1
02-04-2020,1
03-04-2020,1
04-04-2020,1
05-04-2020,1
06-04-2020,1
07-04-2020,1
08-04-2020,1
09-04-2020,1
10-04-2020,1
11-04-2020,1
12-04-2020,1
13-04-2020,1
14-04-2020,1
15-04-2020,1
16-04-2020,1
17-04-2020,1
18-04-2020,1
19-04-2020,1
20-04-2020,1
21-04-2020,1
22-04-2020,1
23-04-2020,1
24-04-2020,1
25-04-2020,1
26-04-2020,1
27-04-2020,1
28-04-2020,1
29-04-2020,1
30-04-2020,1
01-05-2020,1
02-05-2020,1
03-05-2020,1
04-05-2020,1
05-05-2020,1
06-05-2020,1
07-05-2020,1
08-05-2020,1
09-05-2020,1
10-05-2020,0
11-05-2020,0
12-05-2020,0
13-05-2020,0
14-05-2020,0
15-05-2020,0
16-05-2020,0
17-05-2020,0
18-05-2020,0
19-05-2020,0
20-05-2020,0
21-05-2020,0
22-05-2020,0
23-05-2020,0
24-05-2020,0
25-05-2020,0
26-05-2020,0
27-05-2020,0
28-05-2020,0
29-05-2020,0
30-05-2020,0
31-05-2020,0
01-06-2020,0
02-06-2020,0
03-06-2020,12
04-06-2020,13
05-06-2020,16
06-06-2020,21
07-06-2020,23
08-06-2020,33
09-06-2020,41
10-06-2020,87
11-06-2020,92
12-06-2020,101
13-06-2020,103
14-06-2020,106
15-06-2020,111
16-06-2020,116
17-06-2020,120
18-06-2020,120
19-06-2020,129
20-06-2020,129
21-06-2020,131
22-06-2020,132
23-06-2020,132
24-06-2020,133
25-06-2020,123
26-06-2020,115
27-06-2020,115
28-06-2020,93
29-06-2020,93
