Date,Confirmed_Cases
07-11-2020,1710314
08-11-2020,1714273
09-11-2020,1719858
10-11-2020,1723135
11-11-2020,1726926
12-11-2020,1731833
13-11-2020,1736329
14-11-2020,1740461
15-11-2020,1744698
16-11-2020,1747242
17-11-2020,1749777
18-11-2020,1752509
19-11-2020,1757520
20-11-2020,1763055
21-11-2020,1768695
22-11-2020,1774455
23-11-2020,1780208
24-11-2020,1784361
25-11-2020,1789800
26-11-2020,1795959
27-11-2020,1802365
28-11-2020,1808550
29-11-2020,1814515
30-11-2020,1820059
01-12-2020,1823896
02-12-2020,1828826
03-12-2020,1832176
04-12-2020,1837358
05-12-2020,1842587
06-12-2020,1847509
07-12-2020,1852266
08-12-2020,1855341
09-12-2020,1859367
10-12-2020,1864348
11-12-2020,1868172
12-12-2020,1872440
13-12-2020,1876699
14-12-2020,1880416
15-12-2020,1883365
17-12-2020,1886807
18-12-2020,1886807
19-12-2020,1888767
20-12-2020,1892707
21-12-2020,1896518
22-12-2020,1899352
23-12-2020,1902458
24-12-2020,1906371
25-12-2020,1909951
26-12-2020,1913382
27-12-2020,1916236
28-12-2020,1919550
29-12-2020,1922048
30-12-2020,1925066
31-12-2020,1928603
03-01-2021,1938854
04-01-2021,1942136
05-01-2021,1947011
06-01-2021,1950171
07-01-2021,1954553
08-01-2021,1958282
09-01-2021,1961975
10-01-2021,1965556
11-01-2021,1969114
12-01-2021,1971552
13-01-2021,1974488
14-01-2021,1978044
15-01-2021,1981623
16-01-2021,1984768
17-01-2021,1987678
18-01-2021,1990759
19-01-2021,1992683
20-01-2021,1994977
21-01-2021,1997992
22-01-2021,2000878
23-01-2021,2003657
24-01-2021,2006354
25-01-2021,2009106
27-01-2021,2013353
28-01-2021,2015524
29-01-2021,2018413
30-01-2021,2021184
31-01-2021,2023814
01-02-2021,2026399
02-02-2021,2028347
03-02-2021,2030274
04-02-2021,2033266
05-02-2021,2036002
06-02-2021,2038630
07-02-2021,2041398
08-02-2021,2044071
09-02-2021,2046287
10-02-2021,2048802
11-02-2021,2052253
12-02-2021,2052905
13-02-2021,2056575
14-02-2021,2060186
15-02-2021,2064278
16-02-2021,2067643
17-02-2021,2071306
18-02-2021,2076093
19-02-2021,2081520
20-02-2021,2087632
21-02-2021,2093913
22-02-2021,2100884
23-02-2021,2106094
24-02-2021,2112312
25-02-2021,2121119
26-02-2021,2129821
27-02-2021,2138154
01-03-2021,2155070
02-03-2021,2161467
03-03-2021,2169330
04-03-2021,2179185
06-03-2021,2198399
07-03-2021,2208586
08-03-2021,2219727
09-03-2021,2228471
10-03-2021,2238398
11-03-2021,2252057
13-03-2021,2282191
14-03-2021,2297793
15-03-2021,2314413
16-03-2021,2329464
17-03-2021,2347328
18-03-2021,2370507
19-03-2021,2396340
20-03-2021,2422021
21-03-2021,2449147
22-03-2021,2479682
23-03-2021,2504327
24-03-2021,2533026
25-03-2021,2564881
27-03-2021,2637735
28-03-2021,2673461
29-03-2021,2713875
30-03-2021,2745518
31-03-2021,2773436
01-04-2021,2812980
02-04-2021,2856163
03-04-2021,2904076
04-04-2021,2953523
05-04-2021,3010597
06-04-2021,3057885
07-04-2021,3113354
08-04-2021,3173261
09-04-2021,3229547
10-04-2021,3288540
11-04-2021,3343951
12-04-2021,3407245
13-04-2021,3458996
14-04-2021,3519208
15-04-2021,3578160
16-04-2021,3639855
17-04-2021,3703584
18-04-2021,3770707
19-04-2021,3839338
20-04-2021,3898262
21-04-2021,3960359
22-04-2021,4027827
23-04-2021,4094840
24-04-2021,4161676
25-04-2021,4228836
26-04-2021,4295027
27-04-2021,4343727
28-04-2021,4410085
29-04-2021,4473394
30-04-2021,4539553
01-05-2021,4602472
02-05-2021,4665754
03-05-2021,4722401
04-05-2021,4771022
05-05-2021,4822902
06-05-2021,4880542
07-05-2021,4942736
08-05-2021,4996758
09-05-2021,5053336
10-05-2021,5101737
11-05-2021,5138973
12-05-2021,5179929
13-05-2021,5226710
14-05-2021,5226710
15-05-2021,5269292
16-05-2021,5344063
17-05-2021,5378452
18-05-2021,5405068
19-05-2021,5433506
20-05-2021,5467537
21-05-2021,5497448
22-05-2021,5527092
23-05-2021,5553225
24-05-2021,5579897
25-05-2021,5602019
26-05-2021,5626155
27-05-2021,5650907
28-05-2021,5672180
30-05-2021,5713215
31-05-2021,5731815
01-06-2021,5746892
02-06-2021,5761015
03-06-2021,5776184
04-06-2021,5791413
05-06-2021,5805565
06-06-2021,5819224
07-06-2021,5831781
08-06-2021,5842000
09-06-2021,5852891
10-06-2021,5863880
11-06-2021,5876087
25-03-2020,1
26-03-2020,1
27-03-2020,1
28-03-2020,1
29-03-2020,1
30-03-2020,1
31-03-2020,1
01-04-2020,1
02-04-2020,1
03-04-2020,2
04-04-2020,2
05-04-2020,2
06-04-2020,2
07-04-2020,2
08-04-2020,2
09-04-2020,1
10-04-2020,2
11-04-2020,2
12-04-2020,2
13-04-2020,2
14-04-2020,2
15-04-2020,2
16-04-2020,2
17-04-2020,2
18-04-2020,2
19-04-2020,2
20-04-2020,2
21-04-2020,2
22-04-2020,2
23-04-2020,2
24-04-2020,2
25-04-2020,2
26-04-2020,2
27-04-2020,2
28-04-2020,2
29-04-2020,2
30-04-2020,2
01-05-2020,2
02-05-2020,2
03-05-2020,2
04-05-2020,2
05-05-2020,2
06-05-2020,2
07-05-2020,2
08-05-2020,2
09-05-2020,2
10-05-2020,2
11-05-2020,2
12-05-2020,2
13-05-2020,2
14-05-2020,2
15-05-2020,3
16-05-2020,3
17-05-2020,7
18-05-2020,7
19-05-2020,7
20-05-2020,9
21-05-2020,25
22-05-2020,25
23-05-2020,26
24-05-2020,29
25-05-2020,32
26-05-2020,39
27-05-2020,39
28-05-2020,44
29-05-2020,55
30-05-2020,59
31-05-2020,62
01-06-2020,71
02-06-2020,83
03-06-2020,89
04-06-2020,118
05-06-2020,124
06-06-2020,132
07-06-2020,157
08-06-2020,172
09-06-2020,272
10-06-2020,304
11-06-2020,311
12-06-2020,366
13-06-2020,385
14-06-2020,449
15-06-2020,458
16-06-2020,490
17-06-2020,500
18-06-2020,552
19-06-2020,606
20-06-2020,681
21-06-2020,777
22-06-2020,841
23-06-2020,898
24-06-2020,921
25-06-2020,970
26-06-2020,1056
27-06-2020,1075
28-06-2020,1092
29-06-2020,1185
30-06-2020,1227
01-07-2020,1234
02-07-2020,1260
03-07-2020,1279
04-07-2020,1316
05-07-2020,1325
06-07-2020,1366
07-07-2020,1390
08-07-2020,1430
09-07-2020,1435
10-07-2020,1450
11-07-2020,1582
12-07-2020,1593
13-07-2020,1609
14-07-2020,1626
15-07-2020,1672
16-07-2020,1700
17-07-2020,1764
18-07-2020,1800
19-07-2020,1891
20-07-2020,1911
21-07-2020,1925
22-07-2020,2015
23-07-2020,2060
24-07-2020,2115
25-07-2020,2146
26-07-2020,2176
27-07-2020,2235
28-07-2020,2286
29-07-2020,2317
30-07-2020,2458
31-07-2020,2505
01-08-2020,2621
02-08-2020,2756
03-08-2020,2831
04-08-2020,2920
05-08-2020,3018
06-08-2020,3093
07-08-2020,3217
08-08-2020,3466
09-08-2020,3635
10-08-2020,3753
11-08-2020,3853
12-08-2020,3941
13-08-2020,3982
14-08-2020,4112
15-08-2020,4198
16-08-2020,4390
17-08-2020,4569
18-08-2020,4687
19-08-2020,4765
20-08-2020,4876
21-08-2020,4925
22-08-2020,5049
23-08-2020,5132
24-08-2020,5246
25-08-2020,5362
26-08-2020,5444
27-08-2020,5585
28-08-2020,5725
29-08-2020,5843
30-08-2020,5960
31-08-2020,6112
01-09-2020,6252
02-09-2020,6382
03-09-2020,6507
04-09-2020,6609
05-09-2020,6699
06-09-2020,6883
07-09-2020,7022
08-09-2020,7106
09-09-2020,7202
10-09-2020,7362
11-09-2020,7470
12-09-2020,7579
13-09-2020,7731
14-09-2020,7875
15-09-2020,7971
16-09-2020,8210
17-09-2020,8320
18-09-2020,8430
19-09-2020,8607
20-09-2020,8724
21-09-2020,8894
22-09-2020,9010
23-09-2020,9280
24-09-2020,9376
25-09-2020,9537
26-09-2020,9791
27-09-2020,10051
28-09-2020,10299
29-09-2020,10477
30-09-2020,10746
01-10-2020,10983
02-10-2020,11111
03-10-2020,11397
04-10-2020,11649
05-10-2020,11855
06-10-2020,12105
07-10-2020,12240
08-10-2020,12489
09-10-2020,12679
10-10-2020,12810
11-10-2020,13092
12-10-2020,13326
13-10-2020,13556
14-10-2020,13793
15-10-2020,14094
16-10-2020,14378
17-10-2020,14715
18-10-2020,15141
19-10-2020,15463
20-10-2020,15778
21-10-2020,16062
22-10-2020,16267
23-10-2020,16621
24-10-2020,16777
25-10-2020,17022
26-10-2020,17162
27-10-2020,17424
28-10-2020,17604
29-10-2020,17809
30-10-2020,18051
31-10-2020,18272
01-11-2020,18502
02-11-2020,18750
03-11-2020,19091
04-11-2020,19241
05-11-2020,19503
06-11-2020,19725
07-11-2020,19891
08-11-2020,20131
09-11-2020,20376
10-11-2020,20558
11-11-2020,20777
12-11-2020,20950
13-11-2020,21211
14-11-2020,21425
15-11-2020,21636
16-11-2020,21871
17-11-2020,22049
18-11-2020,22208
19-11-2020,22318
20-11-2020,22548
21-11-2020,22748
22-11-2020,23018
23-11-2020,23400
24-11-2020,23650
25-11-2020,23940
26-11-2020,24133
27-11-2020,24292
28-11-2020,24514
29-11-2020,24749
30-11-2020,24910
01-12-2020,25045
02-12-2020,25243
03-12-2020,25390
04-12-2020,25536
05-12-2020,25691
06-12-2020,25857
07-12-2020,26073
08-12-2020,26225
09-12-2020,26396
10-12-2020,26534
11-12-2020,26685
12-12-2020,26859
13-12-2020,27036
14-12-2020,27155
15-12-2020,27209
17-12-2020,27373
18-12-2020,27454
19-12-2020,27540
20-12-2020,27598
21-12-2020,27646
22-12-2020,27684
23-12-2020,27723
24-12-2020,27827
25-12-2020,27876
26-12-2020,27943
27-12-2020,27976
28-12-2020,28029
29-12-2020,28060
30-12-2020,28096
31-12-2020,28137
03-01-2021,28243
04-01-2021,28281
05-01-2021,28332
06-01-2021,28418
07-01-2021,28484
08-01-2021,28531
09-01-2021,28579
10-01-2021,28646
11-01-2021,28660
12-01-2021,28693
13-01-2021,28725
14-01-2021,28769
15-01-2021,28787
16-01-2021,28811
17-01-2021,28835
18-01-2021,28856
19-01-2021,28867
20-01-2021,28900
21-01-2021,28919
22-01-2021,28938
23-01-2021,28953
24-01-2021,28970
25-01-2021,28986
27-01-2021,29003
28-01-2021,29007
29-01-2021,29022
30-01-2021,29037
31-01-2021,29052
01-02-2021,29068
02-02-2021,29072
03-02-2021,29077
04-02-2021,29086
05-02-2021,29099
06-02-2021,29110
07-02-2021,29117
08-02-2021,29126
09-02-2021,29130
10-02-2021,29137
11-02-2021,29148
12-02-2021,29155
13-02-2021,29166
14-02-2021,29183
15-02-2021,29196
16-02-2021,29204
17-02-2021,29213
18-02-2021,29223
19-02-2021,29225
20-02-2021,29230
21-02-2021,29233
22-02-2021,29237
23-02-2021,29240
24-02-2021,29243
25-02-2021,29250
26-02-2021,29253
27-02-2021,29260
01-03-2021,29273
02-03-2021,29274
03-03-2021,29282
04-03-2021,29283
06-03-2021,29286
07-03-2021,29288
08-03-2021,29291
09-03-2021,29296
10-03-2021,29298
11-03-2021,29305
13-03-2021,29310
14-03-2021,29311
15-03-2021,29313
16-03-2021,29313
17-03-2021,29315
18-03-2021,29323
19-03-2021,29325
20-03-2021,29326
21-03-2021,29332
22-03-2021,29335
23-03-2021,29339
24-03-2021,29352
25-03-2021,29362
27-03-2021,29373
28-03-2021,29376
29-03-2021,29385
30-03-2021,29391
31-03-2021,29393
01-04-2021,29400
02-04-2021,29401
03-04-2021,29406
04-04-2021,29415
05-04-2021,29423
06-04-2021,29428
07-04-2021,29435
08-04-2021,29447
09-04-2021,29463
10-04-2021,29475
11-04-2021,29486
12-04-2021,29496
13-04-2021,29514
14-04-2021,29540
15-04-2021,29561
16-04-2021,29579
17-04-2021,29610
18-04-2021,29649
19-04-2021,29721
20-04-2021,29775
21-04-2021,29869
22-04-2021,29961
23-04-2021,30047
24-04-2021,30151
25-04-2021,30281
26-04-2021,30421
27-04-2021,30567
28-04-2021,30742
29-04-2021,31001
30-04-2021,31315
01-05-2021,31586
02-05-2021,31905
03-05-2021,32161
04-05-2021,32523
05-05-2021,32956
06-05-2021,33353
07-05-2021,33733
08-05-2021,34333
09-05-2021,34775
10-05-2021,35354
11-05-2021,35778
12-05-2021,36370
13-05-2021,37036
14-05-2021,37036
15-05-2021,37596
16-05-2021,39052
17-05-2021,39729
18-05-2021,40059
19-05-2021,40683
20-05-2021,41265
21-05-2021,41909
22-05-2021,42565
23-05-2021,43322
24-05-2021,44089
25-05-2021,44627
26-05-2021,45451
27-05-2021,46298
28-05-2021,47111
30-05-2021,48850
31-05-2021,49882
01-06-2021,50751
02-06-2021,51549
03-06-2021,52278
04-06-2021,52899
05-06-2021,53690
06-06-2021,54407
07-06-2021,55230
08-06-2021,55828
09-06-2021,56576
10-06-2021,57351
11-06-2021,58081
15-04-2020,1
16-04-2020,7
17-04-2020,7
18-04-2020,9
19-04-2020,11
20-04-2020,11
21-04-2020,11
22-04-2020,12
23-04-2020,12
24-04-2020,12
25-04-2020,12
26-04-2020,12
27-04-2020,12
28-04-2020,12
29-04-2020,12
30-04-2020,12
01-05-2020,12
02-05-2020,12
03-05-2020,12
04-05-2020,12
05-05-2020,12
06-05-2020,12
07-05-2020,12
08-05-2020,12
09-05-2020,12
10-05-2020,13
11-05-2020,13
12-05-2020,13
13-05-2020,13
14-05-2020,13
15-05-2020,13
16-05-2020,13
17-05-2020,13
18-05-2020,13
19-05-2020,13
20-05-2020,13
21-05-2020,14
22-05-2020,14
23-05-2020,14
24-05-2020,14
25-05-2020,14
26-05-2020,14
27-05-2020,15
28-05-2020,20
29-05-2020,21
30-05-2020,27
31-05-2020,27
01-06-2020,27
02-06-2020,27
03-06-2020,27
04-06-2020,33
05-06-2020,33
06-06-2020,33
07-06-2020,33
08-06-2020,36
09-06-2020,36
10-06-2020,43
11-06-2020,44
12-06-2020,44
13-06-2020,44
14-06-2020,44
15-06-2020,44
16-06-2020,44
17-06-2020,44
18-06-2020,44
19-06-2020,44
20-06-2020,44
21-06-2020,44
22-06-2020,44
23-06-2020,44
24-06-2020,46
25-06-2020,46
26-06-2020,46
27-06-2020,47
28-06-2020,47
29-06-2020,47
30-06-2020,47
01-07-2020,52
02-07-2020,52
03-07-2020,56
04-07-2020,62
05-07-2020,62
06-07-2020,62
07-07-2020,80
08-07-2020,80
09-07-2020,80
10-07-2020,113
11-07-2020,207
12-07-2020,207
13-07-2020,306
14-07-2020,318
15-07-2020,318
16-07-2020,346
17-07-2020,377
18-07-2020,403
19-07-2020,418
20-07-2020,450
21-07-2020,466
22-07-2020,490
23-07-2020,514
24-07-2020,534
25-07-2020,588
26-07-2020,646
27-07-2020,702
28-07-2020,738
29-07-2020,779
30-07-2020,784
31-07-2020,803
01-08-2020,823
02-08-2020,856
03-08-2020,874
04-08-2020,902
05-08-2020,917
06-08-2020,929
07-08-2020,990
08-08-2020,1006
09-08-2020,1023
10-08-2020,1062
11-08-2020,1114
12-08-2020,1136
13-08-2020,1179
14-08-2020,1193
15-08-2020,1228
16-08-2020,1292
17-08-2020,1374
18-08-2020,1418
19-08-2020,1457
20-08-2020,1506
21-08-2020,1661
22-08-2020,1718
23-08-2020,1811
24-08-2020,1917
25-08-2020,1976
26-08-2020,2018
27-08-2020,2050
28-08-2020,2129
29-08-2020,2240
30-08-2020,2283
31-08-2020,2343
01-09-2020,2368
02-09-2020,2440
03-09-2020,2517
04-09-2020,2626
05-09-2020,2734
06-09-2020,2916
07-09-2020,3005
08-09-2020,3034
09-09-2020,3076
10-09-2020,3197
11-09-2020,3296
12-09-2020,3447
13-09-2020,3615
14-09-2020,3724
15-09-2020,3864
16-09-2020,4036
17-09-2020,4195
18-09-2020,4356
19-09-2020,4445
20-09-2020,4557
21-09-2020,4660
22-09-2020,4733
23-09-2020,4791
24-09-2020,4961
25-09-2020,5078
26-09-2020,5158
27-09-2020,5212
28-09-2020,5302
29-09-2020,5362
30-09-2020,5463
01-10-2020,5639
02-10-2020,5802
03-10-2020,6033
04-10-2020,6456
05-10-2020,6656
06-10-2020,6767
07-10-2020,7037
08-10-2020,7165
09-10-2020,7261
10-10-2020,7388
11-10-2020,7544
12-10-2020,7683
13-10-2020,7771
14-10-2020,7838
15-10-2020,7991
16-10-2020,8164
17-10-2020,8303
18-10-2020,8404
19-10-2020,8508
20-10-2020,8536
21-10-2020,8593
22-10-2020,8621
23-10-2020,8720
24-10-2020,8801
25-10-2020,8882
26-10-2020,9018
27-10-2020,9066
28-10-2020,9136
29-10-2020,9226
30-10-2020,9303
31-10-2020,9382
01-11-2020,9452
02-11-2020,9607
03-11-2020,9678
04-11-2020,9741
05-11-2020,9801
06-11-2020,9893
07-11-2020,9979
08-11-2020,10047
09-11-2020,10202
10-11-2020,10230
11-11-2020,10296
12-11-2020,10368
13-11-2020,10511
14-11-2020,10581
15-11-2020,10632
16-11-2020,10665
17-11-2020,10706
18-11-2020,10791
19-11-2020,10870
20-11-2020,10979
21-11-2020,11152
22-11-2020,11269
23-11-2020,11339
24-11-2020,11397
25-11-2020,11454
26-11-2020,11513
27-11-2020,11581
28-11-2020,11633
29-11-2020,11704
30-11-2020,11740
01-12-2020,11810
02-12-2020,11875
03-12-2020,11954
04-12-2020,12005
05-12-2020,12067
06-12-2020,12164
07-12-2020,12237
08-12-2020,12314
09-12-2020,12410
10-12-2020,12511
11-12-2020,12586
12-12-2020,12645
13-12-2020,12743
14-12-2020,12866
15-12-2020,12941
17-12-2020,13072
18-12-2020,13141
19-12-2020,13189
20-12-2020,13221
21-12-2020,13253
22-12-2020,13258
23-12-2020,13299
24-12-2020,13328
25-12-2020,13340
26-12-2020,13369
27-12-2020,13371
28-12-2020,13376
29-12-2020,13379
30-12-2020,13387
31-12-2020,13408
03-01-2021,13448
04-01-2021,13460
05-01-2021,13482
06-01-2021,13506
07-01-2021,13525
08-01-2021,13536
09-01-2021,13560
10-01-2021,13592
11-01-2021,13611
12-01-2021,13631
13-01-2021,13651
14-01-2021,13669
15-01-2021,13687
16-01-2021,13691
17-01-2021,13693
18-01-2021,13704
19-01-2021,13707
20-01-2021,13710
21-01-2021,13717
22-01-2021,13721
23-01-2021,13723
24-01-2021,13727
25-01-2021,13732
27-01-2021,13740
28-01-2021,13741
29-01-2021,13749
30-01-2021,13753
31-01-2021,13761
01-02-2021,13764
02-02-2021,13764
03-02-2021,13768
04-02-2021,13774
05-02-2021,13794
06-02-2021,13821
07-02-2021,13845
08-02-2021,13885
09-02-2021,13886
10-02-2021,13893
11-02-2021,13924
12-02-2021,13931
13-02-2021,13932
14-02-2021,13937
15-02-2021,13942
16-02-2021,13942
17-02-2021,13944
18-02-2021,13945
19-02-2021,13946
20-02-2021,13951
21-02-2021,13952
22-02-2021,13952
23-02-2021,13954
24-02-2021,13955
25-02-2021,13958
26-02-2021,13961
27-02-2021,13961
01-03-2021,13962
02-03-2021,13963
03-03-2021,13966
04-03-2021,13966
06-03-2021,13968
07-03-2021,13970
08-03-2021,13972
09-03-2021,13973
10-03-2021,13977
11-03-2021,13983
13-03-2021,13986
14-03-2021,13992
15-03-2021,13997
16-03-2021,13997
17-03-2021,14000
18-03-2021,14002
19-03-2021,14005
20-03-2021,14008
21-03-2021,14012
22-03-2021,14016
23-03-2021,14016
24-03-2021,14017
25-03-2021,14019
27-03-2021,14029
28-03-2021,14031
29-03-2021,14032
30-03-2021,14034
31-03-2021,14056
01-04-2021,14065
02-04-2021,14067
03-04-2021,14082
04-04-2021,14106
05-04-2021,14122
06-04-2021,14126
07-04-2021,14135
08-04-2021,14140
09-04-2021,14165
10-04-2021,14207
11-04-2021,14246
12-04-2021,14273
13-04-2021,14300
14-04-2021,14387
15-04-2021,14485
16-04-2021,14582
17-04-2021,14703
18-04-2021,14798
19-04-2021,14871
20-04-2021,14979
21-04-2021,15116
22-04-2021,15308
23-04-2021,15488
24-04-2021,15631
25-04-2021,15786
26-04-2021,15994
27-04-2021,16124
28-04-2021,16271
29-04-2021,16430
30-04-2021,16617
01-05-2021,16846
02-05-2021,17108
03-05-2021,17429
04-05-2021,17675
05-05-2021,18014
06-05-2021,18283
07-05-2021,18630
08-05-2021,18927
09-05-2021,19302
10-05-2021,19720
11-05-2021,20129
12-05-2021,20579
13-05-2021,20985
14-05-2021,20985
15-05-2021,21576
16-05-2021,22763
17-05-2021,23332
18-05-2021,23966
19-05-2021,24872
20-05-2021,25744
21-05-2021,26927
22-05-2021,27755
23-05-2021,28878
24-05-2021,29681
25-05-2021,30492
26-05-2021,31449
27-05-2021,32295
28-05-2021,33104
30-05-2021,34448
31-05-2021,35190
01-06-2021,35598
02-06-2021,36065
03-06-2021,36597
04-06-2021,37149
05-06-2021,37733
06-06-2021,38230
07-06-2021,38718
08-06-2021,39156
09-06-2021,39535
10-06-2021,39983
11-06-2021,40586
26-03-2020,1
27-03-2020,1
28-03-2020,1
29-03-2020,1
30-03-2020,1
31-03-2020,1
01-04-2020,1
02-04-2020,1
03-04-2020,1
04-04-2020,1
05-04-2020,1
06-04-2020,1
07-04-2020,1
08-04-2020,1
09-04-2020,1
10-04-2020,1
11-04-2020,1
12-04-2020,1
13-04-2020,1
14-04-2020,1
15-04-2020,1
16-04-2020,1
17-04-2020,1
18-04-2020,1
19-04-2020,1
20-04-2020,1
21-04-2020,1
22-04-2020,1
23-04-2020,1
24-04-2020,1
25-04-2020,1
26-04-2020,1
27-04-2020,1
28-04-2020,1
29-04-2020,1
30-04-2020,1
01-05-2020,1
02-05-2020,1
03-05-2020,1
04-05-2020,1
05-05-2020,1
06-05-2020,1
07-05-2020,1
08-05-2020,1
09-05-2020,1
10-05-2020,1
11-05-2020,1
12-05-2020,1
13-05-2020,1
14-05-2020,1
15-05-2020,1
16-05-2020,1
17-05-2020,1
18-05-2020,1
19-05-2020,1
20-05-2020,1
21-05-2020,1
22-05-2020,1
23-05-2020,1
24-05-2020,1
25-05-2020,1
26-05-2020,1
27-05-2020,1
28-05-2020,1
29-05-2020,1
30-05-2020,1
31-05-2020,1
01-06-2020,1
02-06-2020,1
03-06-2020,13
04-06-2020,14
05-06-2020,17
06-06-2020,22
07-06-2020,24
08-06-2020,34
09-06-2020,42
10-06-2020,88
11-06-2020,93
12-06-2020,102
13-06-2020,104
14-06-2020,107
15-06-2020,112
16-06-2020,117
17-06-2020,121
18-06-2020,121
19-06-2020,130
20-06-2020,130
21-06-2020,140
22-06-2020,141
23-06-2020,141
24-06-2020,142
25-06-2020,142
26-06-2020,145
27-06-2020,145
28-06-2020,148
29-06-2020,148
30-06-2020,148
01-07-2020,160
02-07-2020,160
03-07-2020,162
04-07-2020,162
05-07-2020,164
06-07-2020,186
07-07-2020,197
08-07-2020,197
09-07-2020,197
10-07-2020,197
11-07-2020,226
12-07-2020,227
13-07-2020,231
14-07-2020,233
15-07-2020,238
16-07-2020,238
17-07-2020,272
18-07-2020,282
19-07-2020,284
20-07-2020,284
21-07-2020,297
22-07-2020,317
23-07-2020,317
24-07-2020,332
25-07-2020,361
26-07-2020,361
27-07-2020,361
28-07-2020,384
29-07-2020,384
30-07-2020,398
31-07-2020,408
01-08-2020,412
02-08-2020,468
03-08-2020,482
04-08-2020,501
05-08-2020,504
06-08-2020,537
07-08-2020,539
08-08-2020,566
09-08-2020,593
10-08-2020,620
11-08-2020,623
12-08-2020,648
13-08-2020,649
14-08-2020,649
15-08-2020,657
16-08-2020,777
17-08-2020,789
18-08-2020,789
19-08-2020,860
20-08-2020,873
21-08-2020,895
22-08-2020,903
23-08-2020,917
24-08-2020,918
25-08-2020,953
26-08-2020,967
27-08-2020,967
28-08-2020,974
29-08-2020,1003
30-08-2020,1008
31-08-2020,1011
01-09-2020,1011
02-09-2020,1020
03-09-2020,1020
04-09-2020,1040
05-09-2020,1046
06-09-2020,1062
07-09-2020,1114
08-09-2020,1114
09-09-2020,1123
10-09-2020,1192
11-09-2020,1333
12-09-2020,1379
13-09-2020,1414
14-09-2020,1428
15-09-2020,1468
16-09-2020,1480
17-09-2020,1506
18-09-2020,1534
19-09-2020,1548
20-09-2020,1578
21-09-2020,1585
22-09-2020,1692
23-09-2020,1713
24-09-2020,1713
25-09-2020,1786
26-09-2020,1835
27-09-2020,1865
28-09-2020,1908
29-09-2020,1958
30-09-2020,1986
01-10-2020,2017
02-10-2020,2049
03-10-2020,2103
04-10-2020,2120
05-10-2020,2120
06-10-2020,2128
07-10-2020,2148
08-10-2020,2150
09-10-2020,2157
10-10-2020,2162
11-10-2020,2175
12-10-2020,2184
13-10-2020,2202
14-10-2020,2212
15-10-2020,2220
16-10-2020,2229
17-10-2020,2245
18-10-2020,2253
19-10-2020,2253
20-10-2020,2280
21-10-2020,2310
22-10-2020,2341
23-10-2020,2359
24-10-2020,2387
25-10-2020,2447
26-10-2020,2493
27-10-2020,2527
28-10-2020,2607
29-10-2020,2656
30-10-2020,2694
31-10-2020,2722
01-11-2020,2753
02-11-2020,2757
03-11-2020,2792
04-11-2020,2893
05-11-2020,2958
06-11-2020,2990
07-11-2020,3032
08-11-2020,3090
09-11-2020,3096
10-11-2020,3156
11-11-2020,3217
12-11-2020,3242
13-11-2020,3309
14-11-2020,3368
15-11-2020,3393
16-11-2020,3396
17-11-2020,3444
18-11-2020,3481
19-11-2020,3513
20-11-2020,3541
21-11-2020,3607
22-11-2020,3647
23-11-2020,3660
24-11-2020,3710
25-11-2020,3745
26-11-2020,3765
27-11-2020,3788
28-11-2020,3806
29-11-2020,3822
30-11-2020,3826
01-12-2020,3847
02-12-2020,3869
03-12-2020,3881
04-12-2020,3888
05-12-2020,3913
06-12-2020,3934
07-12-2020,3936
08-12-2020,3968
09-12-2020,3977
10-12-2020,3994
11-12-2020,4008
12-12-2020,4024
13-12-2020,4035
14-12-2020,4040
15-12-2020,4049
17-12-2020,4085
18-12-2020,4094
19-12-2020,4110
20-12-2020,4122
21-12-2020,4124
22-12-2020,4133
23-12-2020,4141
24-12-2020,4156
25-12-2020,4178
26-12-2020,4178
27-12-2020,4182
28-12-2020,4184
29-12-2020,4190
30-12-2020,4199
31-12-2020,4204
03-01-2021,4223
04-01-2021,4223
05-01-2021,4234
06-01-2021,4247
07-01-2021,4256
08-01-2021,4259
09-01-2021,4275
10-01-2021,4292
